shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex,GBDT_label,GBDT_probs
1238117850,0.0,0.0,0.0,0.0,11.0,0.0,1.0,3140.0,984.0,405.0,5.0,2,0.5,1238117850,0,0.7910867573249691
1238132385,0.0,0.0,0.0,1.0,16.0,0.0,29.0,3921.0,1047.0,405.0,4.0,4,0.56,1238132385,0,0.7910867573249691
1238134140,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1864.0,975.0,405.0,4.180451127819549,2,0.51,1238134140,0,0.7910867573249691
1238154660,0.0,0.0,0.0,1.0,20.0,0.0,18.0,8233.0,1185.0,405.0,4.0,4,0.79,1238154660,0,0.7910867573249691
1238155425,0.0,0.0,0.0,1.0,0.0,0.0,8.0,65763.0,1116.0,405.0,4.0,4,0.66,1238155425,0,0.8013022647801775
1238157135,0.0,0.0,0.0,0.0,0.0,0.0,6.0,709.0,972.0,405.0,4.0,0,0.87,1238157135,0,0.8013022647801775
1238230305,0.0,0.0,0.0,0.0,9.0,0.0,1.0,280.0,978.0,405.0,4.853383458646617,0,0.95,1238230305,0,0.7910867573249691
1238284485,0.0,0.0,0.0,0.0,20.0,0.0,3.0,247.0,975.0,405.0,4.409774436090226,0,0.9,1238284485,0,0.7910867573249691
1238353740,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,975.0,405.0,4.473684210526316,0,0.9,1238353740,0,0.7910867573249691
1238360940,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3855.0,1191.0,405.0,3.804511278195488,2,0.45,1238360940,0,0.7910867573249691
1238395545,0.0,0.0,0.0,0.0,7.0,0.0,21.0,720.0,1092.0,405.0,4.0,0,0.82,1238395545,0,0.7910867573249691
1238412600,0.0,0.0,0.0,1.0,12.0,0.0,22.0,808.0,990.0,405.0,4.0,0,0.64,1238412600,0,0.7910867573249691
1238434920,0.0,0.0,0.0,0.0,3.0,0.0,2.0,247.0,975.0,405.0,5.0,0,0.94,1238434920,0,0.7910867573249691
1238468085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,1008.0,405.0,5.0,0,0.87,1238468085,0,0.8013022647801775
1238489415,0.0,0.0,0.0,0.0,7.0,0.0,30.0,335.0,1716.0,405.0,4.0,0,0.83,1238489415,0,0.7910867573249691
1238494230,0.0,0.0,0.0,0.0,8.0,0.0,3.0,3987.0,972.0,405.0,4.5,4,0.4,1238494230,0,0.7910867573249691
1238655375,0.0,0.0,0.0,0.0,15.0,1.0,5.0,775.0,981.0,405.0,0.0,0,0.87,1238655375,0,0.9101013615354286
1238705370,0.0,0.0,0.0,1.0,0.0,0.0,1.0,258.0,972.0,405.0,5.0,0,0.86,1238705370,0,0.8013022647801775
1238921235,0.0,0.0,0.0,0.0,5.0,0.0,4.0,346.0,1095.0,405.0,5.0,0,0.99,1238921235,0,0.7910867573249691
1238950845,0.0,0.0,0.0,0.0,6.0,0.0,10.0,2205.0,972.0,405.0,4.492481203007517,2,0.64,1238950845,0,0.7910867573249691
1238983965,0.0,0.0,0.0,0.0,7.0,0.0,1.0,258.0,975.0,405.0,4.917293233082707,0,0.94,1238983965,0,0.7910867573249691
1239102495,0.0,0.0,0.0,0.0,20.0,0.0,1.0,390.0,3636.0,405.0,4.0,0,0.85,1239102495,0,0.7910867573249691
1239121575,0.0,0.0,0.0,0.0,7.0,0.0,2.0,269.0,981.0,405.0,5.0,0,0.95,1239121575,0,0.7910867573249691
1239358095,0.0,0.0,0.0,0.0,11.0,0.0,4.0,3162.0,1104.0,405.0,4.0,2,0.55,1239358095,0,0.7910867573249691
1239409305,0.0,0.0,0.0,0.0,4.0,0.0,1.0,8970.0,981.0,405.0,4.0,4,0.52,1239409305,0,0.7910867573249691
1239535350,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2304.0,972.0,405.0,4.481203007518797,2,0.53,1239535350,0,0.8013022647801775
1239685155,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6847.0,1143.0,405.0,3.0,4,0.55,1239685155,0,0.8013022647801775
1239695955,0.0,0.0,0.0,0.0,4.0,1.0,5.0,335.0,981.0,405.0,4.0,0,0.94,1239695955,0,0.7910867573249691
1239704955,0.0,0.0,0.0,0.0,5.0,0.0,5.0,687.0,972.0,405.0,5.0,0,0.93,1239704955,0,0.7910867573249691
1239705270,0.0,0.0,0.0,1.0,3.0,0.0,1.0,797.0,1305.0,405.0,5.0,0,0.71,1239705270,0,0.7910867573249691
1239719670,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1215.0,972.0,405.0,4.338345864661654,2,0.46,1239719670,0,0.7910867573249691
1239726060,0.0,0.0,0.0,0.0,3.0,0.0,6.0,291.0,1227.0,405.0,4.0,0,0.92,1239726060,0,0.7910867573249691
1239772500,0.0,0.0,0.0,0.0,17.0,0.0,2.0,258.0,975.0,405.0,5.0,0,0.92,1239772500,0,0.7910867573249691
1239850305,0.0,0.0,0.0,0.0,13.0,0.0,11.0,7133.0,1161.0,405.0,5.0,4,0.45,1239850305,0,0.7910867573249691
1239867135,0.0,0.0,0.0,0.0,1.0,0.0,13.0,775.0,1872.0,405.0,5.0,0,0.77,1239867135,0,0.80791934985067
1239897285,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3569.0,1023.0,405.0,4.0,2,0.56,1239897285,0,0.8013022647801775
1239964200,0.0,0.0,0.0,0.0,13.0,0.0,8.0,7606.0,1164.0,405.0,4.161654135338346,4,0.46,1239964200,0,0.7910867573249691
1239985845,0.0,0.0,0.0,0.0,3.0,0.0,24.0,357.0,1119.0,405.0,5.0,0,0.92,1239985845,0,0.7910867573249691
1239997050,0.0,0.0,0.0,0.0,13.0,0.0,6.0,7408.0,1248.0,405.0,3.0,4,0.47,1239997050,0,0.7910867573249691
1240016265,0.0,0.0,0.0,0.0,12.0,0.0,9.0,3756.0,975.0,405.0,4.060150375939849,2,0.47,1240016265,0,0.7910867573249691
1240027335,0.0,0.0,0.0,0.0,15.0,0.0,2.0,8959.0,1035.0,405.0,5.0,4,0.48,1240027335,0,0.7910867573249691
1240061985,0.0,0.0,0.0,0.0,6.0,0.0,13.0,357.0,972.0,405.0,4.853383458646616,0,0.94,1240061985,0,0.7910867573249691
1240066845,0.0,0.0,0.0,0.0,7.0,0.0,2.0,10653.0,1029.0,405.0,4.19172932330827,4,0.53,1240066845,0,0.7910867573249691
1240117920,0.0,0.0,0.0,0.0,9.0,0.0,3.0,9729.0,996.0,405.0,4.357142857142857,4,0.54,1240117920,0,0.7910867573249691
1240140825,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1072.0,972.0,405.0,4.469924812030075,0,0.45,1240140825,0,0.7910867573249691
1240142175,0.0,0.0,0.0,0.0,6.0,0.0,2.0,6616.0,975.0,405.0,4.172932330827068,4,0.57,1240142175,0,0.7910867573249691
1240197615,0.0,0.0,0.0,0.0,20.0,0.0,2.0,3470.0,975.0,405.0,4.278195488721805,2,0.45,1240197615,0,0.7910867573249691
1240232355,0.0,0.0,0.0,0.0,20.0,0.0,1.0,401.0,2727.0,405.0,3.9924812030075185,0,0.79,1240232355,0,0.7910867573249691
1240234920,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6209.0,981.0,405.0,4.169172932330827,4,0.51,1240234920,0,0.8013022647801775
1240240410,0.0,0.0,0.0,1.0,5.0,0.0,11.0,830.0,987.0,405.0,4.560150375939849,0,0.71,1240240410,0,0.7910867573249691
1240247655,0.0,0.0,0.0,0.0,3.0,0.0,7.0,11236.0,984.0,405.0,5.0,4,0.49,1240247655,0,0.7910867573249691
1240254810,0.0,0.0,0.0,0.0,6.0,0.0,7.0,5186.0,978.0,405.0,4.2631578947368425,4,0.53,1240254810,0,0.7910867573249691
1240269120,0.0,0.0,0.0,0.0,10.0,0.0,4.0,3294.0,972.0,405.0,5.0,2,0.43,1240269120,0,0.7910867573249691
1240299225,0.0,0.0,0.0,1.0,7.0,0.0,7.0,269.0,975.0,405.0,5.0,0,0.91,1240299225,0,0.7910867573249691
1240308045,0.0,0.0,0.0,0.0,6.0,0.0,2.0,324.0,972.0,405.0,4.744360902255639,0,0.94,1240308045,0,0.7910867573249691
1240319745,0.0,0.0,0.0,0.0,14.0,0.0,1.0,368.0,3639.0,405.0,4.0,0,0.89,1240319745,0,0.7910867573249691
1240332750,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6198.0,972.0,405.0,4.180451127819549,4,0.55,1240332750,0,0.8013022647801775
1240345980,0.0,0.0,0.0,0.0,20.0,0.0,6.0,247.0,972.0,405.0,4.966165413533835,0,0.92,1240345980,0,0.7910867573249691
1240360920,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3052.0,975.0,405.0,4.308270676691729,2,0.44,1240360920,0,0.8013022647801775
1240397415,0.0,0.0,0.0,0.0,8.0,0.0,7.0,269.0,1026.0,405.0,5.0,0,0.94,1240397415,0,0.7910867573249691
1240525350,0.0,0.0,0.0,0.0,3.0,0.0,1.0,258.0,972.0,405.0,5.0,0,0.94,1240525350,0,0.7910867573249691
1240530570,0.0,0.0,0.0,0.0,20.0,0.0,1.0,5703.0,981.0,405.0,4.578947368421052,4,0.47,1240530570,0,0.7910867573249691
1240567560,0.0,0.0,0.0,0.0,6.0,0.0,1.0,357.0,975.0,405.0,5.0,0,0.94,1240567560,0,0.7910867573249691
1240627815,0.0,0.0,0.0,0.0,6.0,1.0,5.0,258.0,972.0,405.0,4.7518796992481205,0,0.97,1240627815,0,0.7910867573249691
1240639830,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1776.0,987.0,405.0,4.590225563909774,2,0.54,1240639830,0,0.8013022647801775
1240680645,1.0,0.0,0.0,0.0,6.0,0.0,23.0,291.0,975.0,405.0,5.0,0,0.78,1240680645,0,0.8119116327923376
1240928775,0.0,0.0,0.0,1.0,0.0,0.0,12.0,11214.0,978.0,405.0,5.0,4,0.7,1240928775,0,0.8013022647801775
1241098920,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,975.0,405.0,4.481203007518796,0,0.9,1241098920,0,0.7910867573249691
1241404830,0.0,0.0,0.0,0.0,8.0,1.0,1.0,258.0,972.0,405.0,4.620300751879699,0,0.96,1241404830,0,0.7910867573249691
1241464995,0.0,0.0,0.0,0.0,20.0,0.0,1.0,4988.0,972.0,405.0,4.157894736842104,4,0.54,1241464995,0,0.7910867573249691
1241479440,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8409.0,972.0,405.0,4.947368421052632,4,0.66,1241479440,0,0.8013022647801775
1241510310,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7749.0,975.0,405.0,5.0,4,0.57,1241510310,0,0.7910867573249691
1241521380,0.0,0.0,0.0,0.0,0.0,0.0,5.0,335.0,2106.0,405.0,5.0,0,0.79,1241521380,0,0.8013022647801775
1241522235,0.0,0.0,0.0,0.0,6.0,0.0,10.0,368.0,1002.0,405.0,3.725563909774437,0,0.95,1241522235,0,0.7910867573249691
1241530380,0.0,0.0,0.0,0.0,12.0,0.0,9.0,291.0,975.0,405.0,4.597744360902256,0,0.96,1241530380,0,0.7910867573249691
1241543655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,313.0,978.0,405.0,4.0,0,0.81,1241543655,0,0.8013022647801775
1241546445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5736.0,978.0,405.0,4.402255639097744,4,0.67,1241546445,0,0.8013022647801775
1241554410,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2821.0,972.0,405.0,4.278195488721805,2,0.55,1241554410,0,0.7910867573249691
1241562240,0.0,0.0,0.0,0.0,16.0,1.0,10.0,2271.0,972.0,405.0,4.533834586466165,2,0.65,1241562240,0,0.7910867573249691
1241562915,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2964.0,972.0,405.0,4.947368421052631,2,0.48,1241562915,0,0.7910867573249691
1241614800,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3184.0,972.0,405.0,5.0,2,0.43,1241614800,0,0.8013022647801775
1241628615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,978.0,405.0,4.7894736842105265,0,0.86,1241628615,0,0.8013022647801775
1241658720,0.0,0.0,0.0,0.0,15.0,0.0,1.0,269.0,1053.0,405.0,5.0,0,0.97,1241658720,0,0.7910867573249691
1241674965,0.0,0.0,0.0,0.0,20.0,0.0,3.0,896.0,972.0,405.0,4.518796992481202,0,0.68,1241674965,0,0.7910867573249691
1241688285,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2953.0,972.0,405.0,4.454887218045112,2,0.52,1241688285,0,0.7910867573249691
1241742870,0.0,0.0,0.0,0.0,3.0,0.0,2.0,247.0,978.0,405.0,4.902255639097744,0,0.94,1241742870,0,0.7910867573249691
1241762175,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1083.0,972.0,405.0,4.285714285714286,0,0.45,1241762175,0,0.7910867573249691
1241767485,0.0,0.0,0.0,0.0,9.0,0.0,1.0,269.0,987.0,405.0,5.0,0,0.96,1241767485,0,0.7910867573249691
1241772255,0.0,0.0,0.0,0.0,13.0,0.0,6.0,4229.0,972.0,405.0,4.2518796992481205,2,0.41,1241772255,0,0.7910867573249691
1241773740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8695.0,972.0,405.0,4.522556390977443,4,0.66,1241773740,0,0.8013022647801775
1241857080,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2183.0,972.0,405.0,4.804511278195489,2,0.54,1241857080,0,0.7910867573249691
1241872740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1193.0,972.0,405.0,4.887218045112781,2,0.42,1241872740,0,0.8013022647801775
1241924490,0.0,0.0,0.0,0.0,20.0,0.0,1.0,6110.0,972.0,405.0,5.0,4,0.49,1241924490,0,0.7910867573249691
1241930385,0.0,0.0,0.0,0.0,1.0,0.0,1.0,478.0,1029.0,405.0,5.0,0,0.91,1241930385,0,0.80791934985067
1241955450,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1259.0,972.0,405.0,4.015037593984962,2,0.44,1241955450,0,0.7910867573249691
1241969490,0.0,0.0,0.0,0.0,9.0,0.0,1.0,5054.0,978.0,405.0,4.078947368421052,4,0.56,1241969490,0,0.7910867573249691
1241979480,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4130.0,996.0,405.0,4.157894736842105,2,0.43,1241979480,0,0.7910867573249691
1242003510,0.0,0.0,0.0,0.0,7.0,0.0,6.0,5747.0,975.0,405.0,5.0,4,0.52,1242003510,0,0.7910867573249691
1242079740,0.0,0.0,0.0,0.0,5.0,0.0,6.0,2854.0,972.0,405.0,4.518796992481202,2,0.52,1242079740,0,0.7910867573249691
1242083970,0.0,0.0,0.0,0.0,6.0,0.0,28.0,577.0,1851.0,405.0,5.0,0,0.88,1242083970,0,0.7910867573249691
1242104490,0.0,0.0,0.0,0.0,20.0,0.0,1.0,3646.0,981.0,405.0,5.0,2,0.47,1242104490,0,0.7910867573249691
1242111735,0.0,0.0,0.0,0.0,13.0,0.0,3.0,1578.0,972.0,405.0,4.458646616541353,2,0.52,1242111735,0,0.7910867573249691
1242112545,0.0,0.0,0.0,0.0,6.0,0.0,5.0,335.0,1065.0,405.0,5.0,0,0.97,1242112545,0,0.7910867573249691
1242166050,0.0,0.0,0.0,0.0,20.0,0.0,3.0,841.0,972.0,405.0,5.0,0,0.79,1242166050,0,0.7910867573249691
1242180090,0.0,0.0,0.0,0.0,11.0,0.0,1.0,5241.0,978.0,405.0,4.496240601503759,4,0.56,1242180090,0,0.7910867573249691
1242193815,0.0,0.0,0.0,0.0,13.0,0.0,2.0,786.0,972.0,405.0,4.372180451127819,0,0.9,1242193815,0,0.7910867573249691
1242196695,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,972.0,405.0,4.55639097744361,0,0.94,1242196695,0,0.7910867573249691
1242196920,0.0,0.0,0.0,0.0,20.0,0.0,9.0,5340.0,972.0,405.0,5.0,4,0.46,1242196920,0,0.7910867573249691
1242202365,0.0,0.0,0.0,0.0,20.0,0.0,7.0,3019.0,972.0,405.0,4.533834586466166,2,0.53,1242202365,0,0.7910867573249691
1242223020,0.0,0.0,0.0,0.0,15.0,0.0,1.0,6011.0,972.0,405.0,3.736842105263158,4,0.53,1242223020,0,0.7910867573249691
1242229005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5615.0,999.0,405.0,4.2067669172932325,4,0.58,1242229005,0,0.8013022647801775
1242250200,0.0,0.0,0.0,0.0,20.0,0.0,3.0,676.0,972.0,405.0,4.454887218045113,0,0.89,1242250200,0,0.7910867573249691
1242251685,0.0,0.0,0.0,0.0,20.0,0.0,10.0,1017.0,1278.0,405.0,5.0,2,0.49,1242251685,0,0.7910867573249691
1242253260,0.0,0.0,0.0,0.0,10.0,0.0,5.0,544.0,1032.0,405.0,5.0,0,0.97,1242253260,0,0.7910867573249691
1242254610,0.0,0.0,0.0,1.0,20.0,0.0,3.0,489.0,975.0,405.0,5.0,0,0.87,1242254610,0,0.7910867573249691
1242330660,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5406.0,975.0,405.0,5.0,4,0.6,1242330660,0,0.8013022647801775
1242334620,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4999.0,978.0,405.0,4.157894736842104,4,0.55,1242334620,0,0.8013022647801775
1242363060,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10994.0,972.0,405.0,4.657894736842105,4,0.65,1242363060,0,0.80791934985067
1242409275,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5725.0,972.0,405.0,4.349624060150375,4,0.58,1242409275,0,0.7910867573249691
1242469305,0.0,0.0,0.0,0.0,17.0,0.0,1.0,5384.0,972.0,405.0,2.4736842105263155,4,0.53,1242469305,0,0.7910867573249691
1242471600,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,972.0,405.0,3.7255639097744364,0,0.9,1242471600,0,0.7910867573249691
1242572760,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9663.0,972.0,405.0,4.3157894736842115,4,0.59,1242572760,0,0.7910867573249691
1242580185,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9674.0,972.0,405.0,4.526315789473684,4,0.57,1242580185,0,0.7910867573249691
1242606510,0.0,0.0,0.0,0.0,6.0,0.0,30.0,1391.0,2838.0,405.0,4.0,0,0.75,1242606510,0,0.7910867573249691
1242615465,0.0,0.0,0.0,0.0,7.0,0.0,4.0,269.0,978.0,405.0,5.0,0,0.95,1242615465,0,0.7910867573249691
1242625275,0.0,0.0,0.0,1.0,20.0,0.0,2.0,247.0,972.0,405.0,5.0,0,0.88,1242625275,0,0.7910867573249691
1242638730,0.0,0.0,0.0,0.0,0.0,0.0,6.0,335.0,984.0,405.0,4.0,0,0.89,1242638730,0,0.8013022647801775
1242642240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,335.0,1002.0,405.0,5.0,0,0.89,1242642240,0,0.8013022647801775
1242644490,0.0,0.0,0.0,1.0,19.0,0.0,5.0,808.0,981.0,405.0,4.0,0,0.81,1242644490,0,0.7910867573249691
1242646830,0.0,0.0,0.0,1.0,11.0,0.0,1.0,500.0,972.0,405.0,3.834586466165414,0,0.88,1242646830,0,0.7910867573249691
1242647145,0.0,0.0,0.0,0.0,4.0,0.0,3.0,566.0,993.0,405.0,4.0,0,0.95,1242647145,0,0.7910867573249691
1242656505,0.0,0.0,0.0,1.0,4.0,0.0,1.0,291.0,978.0,405.0,5.0,0,0.89,1242656505,0,0.7910867573249691
1242657315,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,972.0,405.0,5.0,0,0.95,1242657315,0,0.7910867573249691
1242658620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,324.0,1026.0,405.0,4.0,0,0.83,1242658620,0,0.8013022647801775
1242665325,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4900.0,975.0,405.0,4.789473684210527,4,0.53,1242665325,0,0.7910867573249691
1242667710,0.0,0.0,0.0,1.0,6.0,0.0,1.0,291.0,972.0,405.0,4.87593984962406,0,0.89,1242667710,0,0.7910867573249691
1242679500,0.0,0.0,0.0,0.0,6.0,0.0,1.0,555.0,978.0,405.0,5.0,0,0.95,1242679500,0,0.7910867573249691
1242681120,0.0,0.0,0.0,1.0,0.0,0.0,3.0,423.0,1068.0,405.0,4.0,0,0.79,1242681120,0,0.8013022647801775
1242681345,0.0,0.0,0.0,1.0,4.0,0.0,5.0,995.0,990.0,405.0,4.0,0,0.45,1242681345,0,0.7910867573249691
1242682020,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1864.0,972.0,405.0,4.349624060150376,2,0.72,1242682020,0,0.7910867573249691
1242682245,0.0,0.0,0.0,1.0,15.0,0.0,1.0,291.0,972.0,405.0,4.913533834586466,0,0.89,1242682245,0,0.7910867573249691
1242683010,0.0,0.0,0.0,1.0,7.0,0.0,14.0,1985.0,1035.0,405.0,4.0,2,0.74,1242683010,0,0.7910867573249691
1242683100,0.0,0.0,0.0,1.0,4.0,0.0,3.0,775.0,984.0,405.0,4.0,0,0.75,1242683100,0,0.7910867573249691
1242684540,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1853.0,972.0,405.0,5.0,2,0.52,1242684540,0,0.7910867573249691
1242685305,0.0,0.0,0.0,1.0,8.0,0.0,1.0,2799.0,975.0,405.0,4.0,2,0.67,1242685305,0,0.7910867573249691
1242685575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7100.0,975.0,405.0,5.0,4,0.61,1242685575,0,0.8013022647801775
1242685755,0.0,0.0,0.0,1.0,3.0,0.0,5.0,533.0,1005.0,405.0,5.0,0,0.88,1242685755,0,0.7910867573249691
1242879210,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3008.0,981.0,405.0,5.0,2,0.54,1242879210,0,0.7910867573249691
1242890730,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2766.0,972.0,405.0,4.2631578947368425,2,0.55,1242890730,0,0.7910867573249691
1242893205,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2854.0,972.0,405.0,4.894736842105262,2,0.53,1242893205,0,0.7910867573249691
1243013760,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5252.0,972.0,405.0,3.766917293233083,4,0.51,1243013760,0,0.7910867573249691
1243040940,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5362.0,972.0,405.0,4.473684210526316,4,0.66,1243040940,0,0.80791934985067
1243078425,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2161.0,972.0,405.0,4.0,2,0.53,1243078425,0,0.7910867573249691
1243090125,0.0,0.0,0.0,1.0,2.0,0.0,9.0,368.0,972.0,405.0,4.917293233082707,0,0.92,1243090125,0,0.7910867573249691
1243111140,0.0,0.0,0.0,0.0,6.0,0.0,1.0,434.0,1011.0,405.0,4.729323308270677,0,0.97,1243111140,0,0.7910867573249691
1243142370,0.0,0.0,0.0,0.0,4.0,0.0,3.0,8761.0,1002.0,405.0,5.0,4,0.51,1243142370,0,0.7910867573249691
1243185840,0.0,0.0,0.0,0.0,11.0,0.0,2.0,2051.0,975.0,405.0,4.052631578947369,2,0.51,1243185840,0,0.7910867573249691
1243207665,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3525.0,975.0,405.0,3.842105263157896,2,0.43,1243207665,0,0.7910867573249691
1243264005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5472.0,972.0,405.0,5.0,4,0.62,1243264005,0,0.8013022647801775
1243332360,0.0,0.0,0.0,0.0,20.0,0.0,1.0,3866.0,972.0,405.0,4.61654135338346,2,0.41,1243332360,0,0.7910867573249691
1243334160,0.0,0.0,0.0,0.0,20.0,0.0,2.0,4944.0,972.0,405.0,3.736842105263158,4,0.54,1243334160,0,0.7910867573249691
1243341900,0.0,0.0,0.0,0.0,6.0,0.0,1.0,7430.0,972.0,405.0,3.49624060150376,4,0.6,1243341900,0,0.7910867573249691
1243404495,0.0,0.0,0.0,0.0,6.0,0.0,9.0,10136.0,1005.0,405.0,5.0,4,0.47,1243404495,0,0.7910867573249691
1243744245,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,972.0,405.0,3.894736842105263,0,0.87,1243744245,0,0.7910867573249691
1243867905,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3217.0,972.0,405.0,4.2669172932330826,2,0.54,1243867905,0,0.8013022647801775
1243903500,0.0,0.0,0.0,0.0,9.0,0.0,3.0,4295.0,975.0,405.0,5.0,4,0.37,1243903500,0,0.7910867573249691
1243936350,0.0,0.0,0.0,0.0,9.0,0.0,1.0,335.0,1023.0,405.0,4.894736842105263,0,0.96,1243936350,0,0.7910867573249691
1243987290,0.0,0.0,0.0,0.0,20.0,0.0,12.0,324.0,975.0,405.0,4.586466165413533,0,0.92,1243987290,0,0.7910867573249691
1244061495,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3866.0,1008.0,405.0,5.0,2,0.37,1244061495,0,0.7910867573249691
1244089035,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3987.0,975.0,405.0,4.511278195488722,4,0.35,1244089035,0,0.7910867573249691
1244092275,0.0,0.0,0.0,0.0,6.0,0.0,27.0,5472.0,975.0,405.0,4.484962406015037,4,0.53,1244092275,0,0.7910867573249691
1244154105,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5736.0,972.0,405.0,4.522556390977444,4,0.54,1244154105,0,0.7910867573249691
1244169720,0.0,0.0,0.0,0.0,6.0,0.0,8.0,5021.0,978.0,405.0,4.218045112781955,4,0.51,1244169720,0,0.7910867573249691
1244187495,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3096.0,975.0,405.0,3.315789473684212,2,0.44,1244187495,0,0.8013022647801775
1244210985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5747.0,1035.0,405.0,4.49248120300752,4,0.57,1244210985,0,0.8013022647801775
1244355480,0.0,0.0,0.0,0.0,9.0,0.0,1.0,5098.0,984.0,405.0,4.255639097744361,4,0.51,1244355480,0,0.7910867573249691
1244358315,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3569.0,987.0,405.0,4.037593984962405,2,0.47,1244358315,0,0.80791934985067
1244361195,0.0,0.0,0.0,0.0,20.0,0.0,20.0,577.0,3051.0,405.0,4.0,0,0.94,1244361195,0,0.7910867573249691
1244362005,0.0,0.0,0.0,0.0,15.0,0.0,9.0,4658.0,993.0,405.0,4.0,2,0.41,1244362005,0,0.7910867573249691
1244367945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4779.0,972.0,405.0,4.105263157894737,4,0.64,1244367945,0,0.8013022647801775
1244374695,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4713.0,972.0,405.0,5.0,4,0.58,1244374695,0,0.8013022647801775
1244388375,0.0,0.0,0.0,1.0,15.0,0.0,30.0,2524.0,2493.0,405.0,4.0,2,0.73,1244388375,0,0.7910867573249691
1244388825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,258.0,972.0,405.0,4.984962406015037,0,0.86,1244388825,0,0.8013022647801775
1244389050,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4053.0,1047.0,405.0,5.0,2,0.36,1244389050,0,0.8013022647801775
1244408445,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5021.0,978.0,405.0,5.0,4,0.62,1244408445,0,0.8013022647801775
1244413035,0.0,0.0,0.0,0.0,20.0,0.0,13.0,3294.0,1224.0,405.0,5.0,2,0.6,1244413035,0,0.7910867573249691
1244437785,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2414.0,975.0,405.0,4.357142857142857,2,0.58,1244437785,0,0.7910867573249691
