shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex
320337540,0.0,0.0,0.0,0.0,3.0,0.0,1.0,698.0,1467.0,1692.0,4.0,1,0.48,320337540
320357610,0.0,0.0,0.0,0.0,6.0,0.0,23.0,302.0,1047.0,2147.0,4.0,1,0.77,320357610
320385420,0.0,0.0,0.0,1.0,20.0,0.0,30.0,1138.0,2487.0,1081.0,4.0,0,0.53,320385420
320412150,0.0,0.0,0.0,0.0,6.0,0.0,3.0,654.0,1188.0,717.0,5.0,0,0.96,320412150
320426910,0.0,0.0,1.0,0.0,20.0,0.0,5.0,3052.0,5409.0,68590.0,4.0,1,0.63,320426910
320697945,0.0,0.0,0.0,0.0,9.0,0.0,2.0,269.0,1377.0,3525.0,4.0,1,0.6,320697945
320706540,0.0,0.0,0.0,0.0,4.0,0.0,1.0,412.0,1002.0,405.0,5.0,0,0.99,320706540
320939820,0.0,0.0,0.0,1.0,16.0,0.0,30.0,3514.0,2427.0,1744.0,4.0,2,0.51,320939820
321053040,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1138.0,1023.0,405.0,4.0,2,0.51,321053040
321094305,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,987.0,405.0,4.184210526315789,0,0.92,321094305
321102360,0.0,0.0,0.0,0.0,6.0,0.0,1.0,302.0,1038.0,405.0,5.0,0,0.93,321102360
321153795,0.0,0.0,0.0,0.0,3.0,0.0,3.0,269.0,978.0,483.0,5.0,0,0.9,321153795
321393780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269.0,975.0,405.0,5.0,0,0.86,321393780
321488910,0.0,0.0,0.0,0.0,6.0,0.0,23.0,269.0,2199.0,11871.0,4.0,1,0.85,321488910
321599430,0.0,0.0,0.0,0.0,8.0,0.0,1.0,335.0,1110.0,405.0,4.0,0,0.95,321599430
321617340,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1035.0,405.0,4.0,0,0.9,321617340
321661845,0.0,0.0,0.0,0.0,20.0,0.0,25.0,995.0,1845.0,1497.0,4.0,0,0.56,321661845
322024230,0.0,0.0,0.0,0.0,20.0,0.0,30.0,489.0,1212.0,2407.0,4.0,1,0.7,322024230
322028325,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,999.0,405.0,4.345864661654136,0,0.93,322028325
322206120,0.0,0.0,0.0,0.0,14.0,0.0,7.0,467.0,2373.0,951.0,4.0,0,0.87,322206120
322283385,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1008.0,405.0,4.398496240601504,0,0.93,322283385
322306200,0.0,0.0,0.0,0.0,3.0,0.0,13.0,291.0,993.0,405.0,5.0,0,0.97,322306200
322382250,0.0,0.0,0.0,0.0,7.0,0.0,6.0,346.0,1002.0,405.0,5.0,0,0.98,322382250
322398585,0.0,0.0,0.0,0.0,0.0,0.0,2.0,368.0,1056.0,405.0,4.744360902255639,0,0.89,322398585
322674795,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,1041.0,405.0,4.7781954887218046,0,0.94,322674795
322735050,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1446.0,3177.0,1432.0,5.0,0,0.61,322735050
322741170,0.0,0.0,0.0,0.0,10.0,0.0,4.0,335.0,1746.0,496.0,5.0,0,0.89,322741170
322786485,0.0,0.0,0.0,0.0,14.0,0.0,3.0,291.0,1119.0,405.0,5.0,0,0.98,322786485
322878960,0.0,0.0,0.0,0.0,8.0,0.0,2.0,258.0,1041.0,405.0,5.0,0,0.93,322878960
322893855,0.0,0.0,0.0,0.0,8.0,0.0,3.0,313.0,981.0,405.0,4.845864661654136,0,0.96,322893855
322939215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,676.0,1086.0,509.0,5.0,0,0.89,322939215
322971165,0.0,0.0,0.0,0.0,8.0,0.0,3.0,291.0,990.0,405.0,5.0,0,0.96,322971165
322979985,0.0,0.0,0.0,0.0,1.0,0.0,1.0,258.0,1038.0,405.0,3.8609022556390973,0,0.83,322979985
323078670,0.0,0.0,0.0,0.0,1.0,0.0,7.0,797.0,1599.0,405.0,4.0,0,0.88,323078670
323233920,0.0,0.0,0.0,0.0,6.0,1.0,18.0,313.0,1107.0,405.0,5.0,0,0.9,323233920
323325855,0.0,0.0,0.0,0.0,0.0,0.0,3.0,346.0,996.0,405.0,4.823308270676692,0,0.89,323325855
323331750,0.0,0.0,0.0,0.0,20.0,0.0,1.0,280.0,1029.0,405.0,4.947368421052632,0,0.94,323331750
323372205,0.0,0.0,0.0,0.0,8.0,1.0,1.0,346.0,984.0,405.0,3.259398496240601,0,0.96,323372205
323409780,0.0,0.0,0.0,0.0,3.0,0.0,1.0,258.0,1023.0,405.0,5.0,0,0.96,323409780
323482050,0.0,0.0,0.0,0.0,8.0,0.0,1.0,313.0,1152.0,405.0,4.0,0,0.94,323482050
323556030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,302.0,1056.0,405.0,4.954887218045113,0,0.88,323556030
323687880,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,981.0,405.0,4.0,0,0.92,323687880
323747730,0.0,0.0,0.0,0.0,8.0,0.0,3.0,346.0,1842.0,405.0,4.0,0,0.82,323747730
323901270,0.0,0.0,0.0,0.0,11.0,0.0,25.0,379.0,1248.0,1744.0,4.0,1,0.64,323901270
324022500,0.0,0.0,0.0,0.0,6.0,1.0,4.0,412.0,990.0,405.0,5.0,0,0.99,324022500
324110025,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1083.0,1716.0,1003.0,5.0,0,0.61,324110025
324120780,0.0,0.0,0.0,0.0,1.0,0.0,1.0,247.0,978.0,405.0,4.86842105263158,0,0.87,324120780
324125280,0.0,0.0,0.0,0.0,15.0,1.0,12.0,1479.0,975.0,405.0,4.308270676691729,2,0.63,324125280
324164250,0.0,0.0,0.0,1.0,0.0,0.0,2.0,874.0,1143.0,1991.0,4.0,1,0.33,324164250
324277020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,1038.0,626.0,4.0,0,0.8,324277020
324303390,0.0,0.0,0.0,0.0,8.0,0.0,1.0,500.0,1071.0,405.0,5.0,0,0.95,324303390
324456120,0.0,0.0,0.0,0.0,0.0,1.0,2.0,357.0,1065.0,405.0,5.0,0,0.9,324456120
324475065,0.0,0.0,0.0,0.0,3.0,0.0,8.0,335.0,1146.0,964.0,5.0,0,0.96,324475065
324577440,0.0,0.0,0.0,0.0,20.0,0.0,5.0,599.0,2103.0,405.0,5.0,0,0.82,324577440
324592470,0.0,0.0,0.0,0.0,3.0,0.0,5.0,280.0,1011.0,535.0,4.0,0,0.96,324592470
324744435,0.0,0.0,0.0,0.0,6.0,0.0,4.0,434.0,1086.0,834.0,5.0,0,0.97,324744435
324886140,0.0,0.0,0.0,0.0,3.0,0.0,13.0,291.0,1017.0,7438.0,5.0,1,0.75,324886140
324945090,0.0,0.0,0.0,0.0,8.0,0.0,3.0,2843.0,7794.0,5527.0,4.0,0,0.66,324945090
324988425,0.0,0.0,0.0,0.0,20.0,0.0,1.0,401.0,981.0,405.0,4.0,0,0.92,324988425
325054530,0.0,0.0,0.0,0.0,9.0,0.0,2.0,522.0,1179.0,2719.0,5.0,1,0.61,325054530
325176705,0.0,0.0,0.0,0.0,20.0,0.0,2.0,390.0,1098.0,418.0,5.0,0,0.95,325176705
325255995,0.0,0.0,0.0,0.0,8.0,0.0,24.0,3756.0,7383.0,13392.0,4.0,1,0.49,325255995
325267785,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1053.0,405.0,4.0,0,0.93,325267785
325371060,0.0,0.0,1.0,0.0,13.0,0.0,30.0,12138.0,8145.0,78275.0,4.0,1,0.76,325371060
325440675,0.0,0.0,0.0,0.0,15.0,0.0,2.0,280.0,1482.0,2199.0,4.0,1,0.52,325440675
325531035,0.0,0.0,0.0,0.0,8.0,0.0,1.0,335.0,1056.0,418.0,5.0,0,0.95,325531035
325560375,0.0,0.0,0.0,0.0,20.0,0.0,1.0,280.0,999.0,405.0,4.966165413533834,0,0.95,325560375
328538565,0.0,0.0,0.0,0.0,9.0,1.0,3.0,280.0,987.0,405.0,4.879699248120302,0,0.98,328538565
328667985,0.0,0.0,0.0,0.0,7.0,0.0,1.0,841.0,1398.0,587.0,5.0,0,0.87,328667985
328747050,0.0,0.0,0.0,0.0,13.0,0.0,6.0,4559.0,1122.0,470.0,5.0,2,0.37,328747050
328819860,0.0,0.0,0.0,0.0,6.0,0.0,7.0,291.0,984.0,405.0,4.0,0,0.93,328819860
328903110,0.0,0.0,0.0,1.0,2.0,0.0,20.0,621.0,3126.0,1029.0,4.0,0,0.74,328903110
329157450,0.0,0.0,0.0,0.0,16.0,0.0,3.0,324.0,1002.0,405.0,4.7932330827067675,0,0.96,329157450
329233455,0.0,0.0,0.0,0.0,8.0,0.0,1.0,357.0,1005.0,405.0,5.0,0,0.97,329233455
329233635,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,996.0,405.0,5.0,0,0.95,329233635
329235255,0.0,0.0,0.0,0.0,3.0,0.0,1.0,313.0,996.0,509.0,5.0,0,0.94,329235255
329244030,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,993.0,405.0,4.349624060150377,0,0.92,329244030
329335830,0.0,0.0,0.0,0.0,8.0,0.0,9.0,368.0,1017.0,496.0,5.0,0,0.96,329335830
329368635,0.0,0.0,0.0,0.0,20.0,0.0,4.0,291.0,1026.0,405.0,4.7518796992481205,0,0.94,329368635
329374890,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,981.0,405.0,4.650375939849624,0,0.94,329374890
329403195,0.0,0.0,0.0,0.0,8.0,0.0,25.0,2205.0,1134.0,626.0,4.0,2,0.82,329403195
329409810,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1020.0,405.0,4.2669172932330826,0,0.93,329409810
329532435,0.0,0.0,0.0,0.0,8.0,1.0,2.0,269.0,1029.0,405.0,5.0,0,0.96,329532435
329608710,0.0,0.0,0.0,0.0,8.0,0.0,1.0,390.0,990.0,405.0,5.0,0,0.97,329608710
329641965,0.0,0.0,0.0,0.0,1.0,0.0,2.0,302.0,984.0,405.0,5.0,0,0.88,329641965
329683545,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,975.0,405.0,4.007518796992481,0,0.91,329683545
329779485,0.0,0.0,0.0,0.0,8.0,0.0,6.0,819.0,1587.0,1016.0,4.0,0,0.92,329779485
329894460,0.0,0.0,0.0,0.0,5.0,0.0,1.0,258.0,1020.0,405.0,4.838345864661654,0,0.95,329894460
329928165,0.0,0.0,0.0,0.0,1.0,0.0,9.0,533.0,1065.0,951.0,5.0,0,0.92,329928165
329935905,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,981.0,405.0,4.609022556390977,0,0.94,329935905
330028425,0.0,0.0,0.0,0.0,6.0,0.0,8.0,456.0,4179.0,405.0,4.0,0,0.9,330028425
330054840,0.0,0.0,0.0,0.0,1.0,0.0,4.0,346.0,1017.0,405.0,5.0,0,0.91,330054840
330237135,0.0,0.0,0.0,0.0,14.0,0.0,1.0,258.0,978.0,405.0,4.781954887218045,0,0.98,330237135
330251040,0.0,0.0,0.0,0.0,8.0,0.0,2.0,511.0,1035.0,717.0,5.0,0,0.92,330251040
330288570,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,1218.0,405.0,4.2518796992481205,0,0.92,330288570
330344460,0.0,0.0,0.0,0.0,1.0,0.0,1.0,258.0,978.0,431.0,5.0,0,0.87,330344460
330496200,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1029.0,405.0,4.289473684210526,0,0.9,330496200
330667020,0.0,0.0,0.0,0.0,20.0,0.0,3.0,544.0,1002.0,587.0,4.0,0,0.93,330667020
330697575,0.0,0.0,0.0,0.0,3.0,0.0,7.0,269.0,1011.0,704.0,5.0,0,0.94,330697575
330728715,0.0,0.0,0.0,0.0,8.0,0.0,2.0,291.0,1053.0,405.0,5.0,0,0.94,330728715
330780510,0.0,0.0,0.0,0.0,3.0,0.0,4.0,258.0,987.0,405.0,5.0,0,0.98,330780510
330867630,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,981.0,405.0,4.7142857142857135,0,0.94,330867630
330871725,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1002.0,405.0,4.943609022556392,0,0.95,330871725
330912945,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,984.0,405.0,5.0,0,0.94,330912945
330931125,0.0,0.0,0.0,0.0,8.0,0.0,1.0,467.0,1176.0,444.0,5.0,0,0.95,330931125
330943320,0.0,0.0,0.0,0.0,20.0,0.0,25.0,313.0,5619.0,405.0,4.0,0,0.97,330943320
330968790,0.0,0.0,0.0,0.0,8.0,0.0,7.0,533.0,1050.0,405.0,5.0,0,0.95,330968790
330975765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,269.0,1014.0,782.0,4.0,0,0.8,330975765
331024815,0.0,0.0,0.0,0.0,3.0,0.0,28.0,2502.0,2361.0,8686.0,4.0,1,0.72,331024815
331060275,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,1041.0,405.0,4.266917293233082,0,0.92,331060275
331177905,0.0,0.0,0.0,0.0,20.0,0.0,1.0,269.0,987.0,405.0,4.759398496240601,0,0.94,331177905
331402455,0.0,0.0,0.0,0.0,20.0,1.0,2.0,247.0,1029.0,405.0,4.199248120300752,0,0.9,331402455
331499925,0.0,0.0,0.0,0.0,6.0,0.0,3.0,390.0,1158.0,405.0,5.0,0,0.98,331499925
331515000,0.0,0.0,0.0,0.0,8.0,0.0,1.0,489.0,999.0,405.0,4.0,0,0.98,331515000
331518645,0.0,0.0,0.0,0.0,15.0,0.0,3.0,3195.0,1584.0,4266.0,4.0,1,0.36,331518645
331713495,0.0,0.0,0.0,1.0,0.0,0.0,27.0,962.0,1395.0,1887.0,4.0,1,0.43,331713495
331714125,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3415.0,2100.0,12014.0,4.0,1,0.7,331714125
331785945,0.0,0.0,0.0,0.0,8.0,0.0,30.0,302.0,6762.0,405.0,5.0,0,0.89,331785945
331804710,0.0,0.0,0.0,0.0,6.0,0.0,1.0,753.0,1368.0,860.0,5.0,0,0.92,331804710
