,decorated_indicator,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click
284,1,0,0,0,0,7,0,30,1083,10014,30786,4,11,163993636,12167,0,2018.888889,11,245
285,1,0,0,0,0,7,0,30,1083,10014,30786,4,6,442225,1728,0,5.388888889,11,34.77777778
286,1,0,0,0,0,7,0,30,1083,10014,30786,4,2,114532804,15625,0,178.7222222,11,278
287,1,0,0,0,0,7,0,30,1083,10014,30786,4,7,119990116,2744,0,101.7222222,11,311
288,1,0,0,0,0,7,0,30,1083,10014,30786,4,1,116985856,8000,0,170.1666667,11,168
289,1,0,0,0,0,7,0,30,1083,10014,30786,4,5,6110784,5832,0,8.333333333,11,14
290,1,0,0,0,0,7,0,30,1083,10014,30786,4,14,292204836,9261,0,759,11,300
291,1,0,0,0,0,7,0,30,1083,10014,30786,4,4,124211025,9261,0,251.1111111,11,179
292,1,0,0,0,0,7,0,30,1083,10014,30786,4,12,150258564,27000,0,414.5,11,157
293,1,0,0,0,0,7,0,30,1083,10014,30786,4,13,203176516,9261,0,4,11,179
294,1,0,0,0,0,5,0,27,1699,1005,405,5,10,783225,1,0,11.05555556,11,25
295,1,0,0,0,0,5,0,27,1699,1005,405,5,3,104329,0,0,5.888888889,11,28.05555556
296,1,0,0,0,0,5,0,27,1699,1005,405,5,7,788544,1,0,12.72222222,11,36
297,1,0,0,0,0,5,0,27,1699,1005,405,5,14,1378276,0,0,2.666666667,11,36
298,1,0,0,0,0,5,0,27,1699,1005,405,5,1,954529,0,0,11.72222222,11,40.88888889
299,1,0,0,0,0,5,0,27,1699,1005,405,5,4,191844,0,0,9,11,62.27777778
300,1,0,0,0,0,5,0,27,1699,1005,405,5,2,391876,0,0,3.888888889,11,45.16666667
301,1,0,0,0,0,5,0,27,1699,1005,405,5,13,1087849,0,0,17,11,72.66666667
302,1,0,0,0,0,5,0,27,1699,1005,405,5,8,1658944,1,0,12.77777778,11,58.61111111
303,1,0,0,0,0,5,0,27,1699,1005,405,5,5,416025,0,0,3.888888889,11,29.27777778
304,1,0,0,0,0,5,0,27,1699,1005,405,5,11,1602756,1,0,1.944444444,11,47
305,1,0,0,0,0,5,0,27,1699,1005,405,5,12,2090916,1,0,23.55555556,11,58
306,1,0,0,0,0,5,0,27,1699,1005,405,5,6,2002225,0,0,34.38888889,11,47
307,1,0,0,0,0,5,0,27,1699,1005,405,5,9,451584,1,0,5.388888889,11,25
308,1,0,0,0,1,13,0,30,16538,69948,48752,4,8,6254753569,2460375,0,49,11,674
309,1,0,0,0,1,13,0,30,16538,69948,48752,4,7,1529904996,64000,0,1,11,300
310,1,0,0,0,1,13,0,30,16538,69948,48752,4,1,1053716521,85184,0,4,11,388
311,1,0,0,0,1,13,0,30,16538,69948,48752,4,14,1322704161,125000,0,1,11,520
312,1,0,0,0,1,13,0,30,16538,69948,48752,4,9,1222900900,125000,0,4,11,366
313,1,0,0,0,1,13,0,30,16538,69948,48752,4,2,983700496,300763,0,3738.666667,11,344
314,1,0,0,0,1,13,0,30,16538,69948,48752,4,13,1421290000,175616,0,4,11,465
315,1,0,0,0,1,13,0,30,16538,69948,48752,4,12,896523364,148877,0,6844.5,11,399
316,1,0,0,0,1,13,0,30,16538,69948,48752,4,3,1141291089,175616,0,9,11,366
317,1,0,0,0,1,13,0,30,16538,69948,48752,4,11,784728169,110592,0,4,11,333
318,1,0,0,0,1,13,0,30,16538,69948,48752,4,5,1167520561,238328,0,729.8333333,11,399
319,1,0,0,0,1,13,0,30,16538,69948,48752,4,4,1197160000,97336,0,25,11,256
320,1,0,0,0,1,13,0,30,16538,69948,48752,4,10,998307216,195112,0,2218.888889,11,245
321,1,0,0,0,1,13,0,30,16538,69948,48752,4,6,1179098244,148877,0,4,11,476
322,1,0,0,0,0,5,0,14,445,2298,405,4,5,3182656,64,225,33.55555556,11,58
323,1,0,0,0,0,5,0,14,445,2298,405,4,4,1166400,8,49,4,11,91
324,1,0,0,0,0,5,0,14,445,2298,405,4,10,912025,8,4,11.5,11,47
325,1,0,0,0,0,5,0,14,445,2298,405,4,7,3511876,8,289,9,11,80
326,1,0,0,0,0,5,0,14,445,2298,405,4,11,565504,64,121,5.111111111,11,25
327,1,0,0,0,0,5,0,14,445,2298,405,4,3,1444804,125,196,4,11,14
328,1,0,0,0,0,5,0,14,445,2298,405,4,1,559504,0,36,4.833333333,11,69
329,1,0,0,0,0,5,0,14,445,2298,405,4,6,2007889,64,4,34.38888889,11,47
330,1,0,0,0,0,5,0,14,445,2298,405,4,8,10510564,27,121,1,11,100.1666667
331,1,0,0,0,0,5,0,14,445,2298,405,4,13,654481,27,16,1,11,69
332,1,0,0,0,0,5,0,14,445,2298,405,4,14,690561,8,2209,1,11,25
333,1,0,0,0,0,5,0,14,445,2298,405,4,9,1442401,216,4,1,11,25
334,1,0,0,0,0,5,0,14,445,2298,405,4,2,1229881,27,676,4,11,14
335,1,0,0,0,0,5,0,14,445,2298,405,4,12,466489,8,400,1,11,69
336,1,1,0,0,0,12,0,29,731,5037,22479,4,10,7700625,8,1,137.2222222,11,47
337,1,1,0,0,0,12,0,29,731,5037,22479,4,11,5841889,1,1,11.27777778,11,92.83333333
338,1,1,0,0,0,12,0,29,731,5037,22479,4,3,13965169,27,36,29.22222222,11,14
339,1,1,0,0,0,12,0,29,731,5037,22479,4,13,4588164,27,49,11.33333333,11,36
340,1,1,0,0,0,12,0,29,731,5037,22479,4,7,12040900,125,225,23.11111111,11,36
341,1,1,0,0,0,12,0,29,731,5037,22479,4,6,7322436,125,144,136.5,11,87.94444444
342,1,1,0,0,0,12,0,29,731,5037,22479,4,2,9381969,512,9,15.94444444,11,114.8333333
343,1,1,0,0,0,12,0,29,731,5037,22479,4,8,44023225,512,16,1,11,25
344,1,1,0,0,0,12,0,29,731,5037,22479,4,12,3367225,64,1,4,11,25
345,1,1,0,0,0,12,0,29,731,5037,22479,4,5,8213956,64,9,14,11,78.77777778
346,1,1,0,0,0,12,0,29,731,5037,22479,4,14,6421156,64,100,9.444444444,11,65.33333333
347,1,1,0,0,0,12,0,29,731,5037,22479,4,1,7333264,216,0,136.5,11,87.94444444
348,1,1,0,0,0,12,0,29,731,5037,22479,4,9,8133904,27,9,12.66666667,11,73.88888889
349,1,1,0,0,0,12,0,29,731,5037,22479,4,4,12110400,27,1,23.11111111,11,14
350,1,0,0,0,0,4,0,16,588,999,561,4,7,3600,0,0,2.611111111,11,32.94444444
351,1,0,0,0,0,4,0,16,588,999,561,4,13,5041,0,0,2.611111111,11,23.16666667
352,1,0,0,0,0,4,0,16,588,999,561,4,9,18225,1,0,4.888888889,11,25
353,1,0,0,0,0,4,0,16,588,999,561,4,3,3844,1,0,2.611111111,11,32.94444444
354,1,0,0,0,0,4,0,16,588,999,561,4,2,5329,0,0,2.611111111,11,27.44444444
355,1,0,0,0,0,4,0,16,588,999,561,4,12,4761,0,0,2.611111111,11,23.16666667
356,1,0,0,0,0,4,0,16,588,999,561,4,11,12769,0,0,4.888888889,11,25.61111111
357,1,0,0,0,0,4,0,16,588,999,561,4,4,4761,0,0,2.611111111,11,23.16666667
358,1,0,0,0,0,4,0,16,588,999,561,4,14,3844,0,0,2.611111111,11,32.94444444
359,1,0,0,0,0,4,0,16,588,999,561,4,5,7056,0,0,2.722222222,11,26.22222222
360,1,0,0,0,0,4,0,16,588,999,561,4,1,7056,1,0,2.722222222,11,26.22222222
361,1,0,0,0,0,4,0,16,588,999,561,4,8,35344,0,0,4.944444444,11,32.94444444
362,1,0,0,0,0,4,0,16,588,999,561,4,10,3249,0,0,2.611111111,11,34.16666667
363,1,0,0,0,0,4,0,16,588,999,561,4,6,6889,0,0,2.888888889,11,26.22222222
364,1,0,0,0,1,8,0,30,7067,3087,405,4,14,2405313936,15625,1,1,11,432
365,1,0,0,0,1,8,0,30,7067,3087,405,4,7,4810393449,29791,0,16,11,850
366,1,0,0,0,1,8,0,30,7067,3087,405,4,4,3230558244,59319,9,25,11,938
367,1,0,0,0,1,8,0,30,7067,3087,405,4,11,2165413156,39304,0,25,11,399
368,1,0,0,0,1,8,0,30,7067,3087,405,4,5,2871352225,9261,0,49,11,509
369,1,0,0,0,1,8,0,30,7067,3087,405,4,3,3644174689,50653,4,1,11,773
370,1,0,0,0,1,8,0,30,7067,3087,405,4,6,2854016929,21952,4,4,11,685
371,1,0,0,0,1,8,0,30,7067,3087,405,4,8,14384164356,226981,9,4,11,938
372,1,0,0,0,1,8,0,30,7067,3087,405,4,13,2505402916,4913,9,4,11,773
373,1,0,0,0,1,8,0,30,7067,3087,405,4,2,4277160000,357911,9,656.8888889,11,751
374,1,0,0,0,1,8,0,30,7067,3087,405,4,9,3634401796,39304,0,49,11,652
375,1,0,0,0,1,8,0,30,7067,3087,405,4,1,3919386025,250047,0,49,11,1103
376,1,0,0,0,1,8,0,30,7067,3087,405,4,12,2194266649,4096,16,64,11,377
377,1,0,0,0,1,8,0,30,7067,3087,405,4,10,2931681025,46656,16,1,11,751
378,1,0,0,0,1,15,0,21,1567,1077,418,5,7,99856,0,0,5.888888889,11,14
379,1,0,0,0,1,15,0,21,1567,1077,418,5,8,309136,0,0,2.888888889,11,62.88888889
380,1,0,0,0,1,15,0,21,1567,1077,418,5,9,23104,0,0,5.055555556,11,23.16666667
381,1,0,0,0,1,15,0,21,1567,1077,418,5,4,5929,0,0,2.611111111,11,27.44444444
382,1,0,0,0,1,15,0,21,1567,1077,418,5,12,53824,0,0,9.833333333,11,22.55555556
383,1,0,0,0,1,15,0,21,1567,1077,418,5,6,10404,0,0,3.388888889,11,28.05555556
384,1,0,0,0,1,15,0,21,1567,1077,418,5,13,900601,1,0,1,11,14
385,1,0,0,0,1,15,0,21,1567,1077,418,5,10,174724,0,0,4,11,14
386,1,0,0,0,1,15,0,21,1567,1077,418,5,1,90601,0,0,5,11,14
387,1,0,0,0,1,15,0,21,1567,1077,418,5,14,309136,1,0,2.888888889,11,25
388,1,0,0,0,1,15,0,21,1567,1077,418,5,11,18225,0,0,1,11,23.16666667
389,1,0,0,0,1,15,0,21,1567,1077,418,5,5,13924,0,0,4.722222222,11,26.22222222
390,1,0,0,0,1,15,0,21,1567,1077,418,5,3,106276,0,0,5.888888889,11,14
391,1,0,0,0,1,15,0,21,1567,1077,418,5,2,20164,0,0,4.888888889,11,24.38888889
392,1,0,0,0,0,20,0,11,269,1056,405,5,14,9604,0,1,3.555555556,11,28.05555556
393,1,0,0,0,0,20,0,11,269,1056,405,5,10,15376,0,0,16,11,25
394,1,0,0,0,0,20,0,11,269,1056,405,5,13,13456,1,6561,4,11,47
395,1,0,0,0,0,20,0,11,269,1056,405,5,6,2704,0,64,1,11,34.16666667
396,1,0,0,0,0,20,0,11,269,1056,405,5,5,441,0,25,2.444444444,11,25
397,1,0,0,0,0,20,0,11,269,1056,405,5,11,3600,1,0,4,11,14
398,1,0,0,0,0,20,0,11,269,1056,405,5,12,2116,0,64,1,11,34.16666667
399,1,0,0,0,0,20,0,11,269,1056,405,5,2,441,0,625,2.444444444,11,34.16666667
400,1,0,0,0,0,20,0,11,269,1056,405,5,3,169,0,0,2.444444444,11,34.16666667
401,1,0,0,0,0,20,0,11,269,1056,405,5,4,256,0,0,2.444444444,11,34.16666667
402,1,0,0,0,0,20,0,11,269,1056,405,5,1,289,0,0,2.444444444,11,34.16666667
403,1,0,0,0,0,20,0,11,269,1056,405,5,7,2401,0,16,2.611111111,11,14
404,1,0,0,0,0,20,0,11,269,1056,405,5,8,2500,0,0,2.444444444,11,34.16666667
405,1,0,0,0,0,20,0,11,269,1056,405,5,9,256,0,0,9,11,102
406,1,1,0,0,0,0,0,30,2788,2406,405,4,11,918999225,226981,0,4208.166667,11,91
407,1,1,0,0,0,0,0,30,2788,2406,405,4,5,1792675600,132651,0,15231.77778,11,157
408,1,1,0,0,0,0,0,30,2788,2406,405,4,10,1219546084,216000,0,4182.555556,11,168
409,1,1,0,0,0,0,0,30,2788,2406,405,4,8,6018190929,1092727,0,7871.611111,11,399
410,1,1,0,0,0,0,0,30,2788,2406,405,4,2,1568080801,97336,0,5358.777778,11,102
411,1,1,0,0,0,0,0,30,2788,2406,405,4,14,1139737600,148877,0,1405.611111,11,157
412,1,1,0,0,0,0,0,30,2788,2406,405,4,4,1689867664,185193,0,2406.888889,11,135
413,1,1,0,0,0,0,0,30,2788,2406,405,4,3,1553621056,405224,0,1,11,124
414,1,1,0,0,0,0,0,30,2788,2406,405,4,9,1711476900,64000,4,2521.777778,11,201
415,1,1,0,0,0,0,0,30,2788,2406,405,4,7,1880956900,97336,0,1,11,201
416,1,1,0,0,0,0,0,30,2788,2406,405,4,6,1828075536,226981,1,2712.333333,11,146
417,1,1,0,0,0,0,0,30,2788,2406,405,4,12,1131784164,314432,0,1,11,223
418,1,1,0,0,0,0,0,30,2788,2406,405,4,1,1515856356,148877,0,1105.111111,11,91
419,1,1,0,0,0,0,0,30,2788,2406,405,4,13,1027779481,216000,0,1936.222222,11,135
420,1,0,0,0,0,3,0,16,346,1053,405,5,14,88209,343,36,9,11,102
421,1,0,0,0,0,3,0,16,346,1053,405,5,10,7744,27,0,3.555555556,11,26.22222222
422,1,0,0,0,0,3,0,16,346,1053,405,5,6,52441,8,0,9.833333333,11,23.16666667
423,1,0,0,0,0,3,0,16,346,1053,405,5,2,110224,64,64,1,11,36
424,1,0,0,0,0,3,0,16,346,1053,405,5,13,73441,64,9,10.72222222,11,25
425,1,0,0,0,0,3,0,16,346,1053,405,5,1,198916,27,36,9.166666667,11,36
426,1,0,0,0,0,3,0,16,346,1053,405,5,4,39601,27,256,7.055555556,11,69
427,1,0,0,0,0,3,0,16,346,1053,405,5,5,103041,1,16,5.888888889,11,14
428,1,0,0,0,0,3,0,16,346,1053,405,5,8,255025,10648,144,11,11,150.2777778
429,1,0,0,0,0,3,0,16,346,1053,405,5,11,15129,216,4,4.722222222,11,26.83333333
430,1,0,0,0,0,3,0,16,346,1053,405,5,3,59049,8,0,10.27777778,11,21.33333333
431,1,0,0,0,0,3,0,16,346,1053,405,5,7,152100,64,1,1,11,36
432,1,0,0,0,0,3,0,16,346,1053,405,5,12,81796,343,0,1,11,58
433,1,0,0,0,0,3,0,16,346,1053,405,5,9,50176,125,16,10,11,25
434,1,1,0,1,0,8,0,30,4416,305928,1061946,4,3,1.87737E+12,1033364331,81,324,11,19792
435,1,1,0,1,0,8,0,30,4416,305928,1061946,4,12,2.21419E+12,3702294323,169,484,11,21255
436,1,1,0,1,0,8,0,30,4416,305928,1061946,4,13,2.09389E+12,2521008881,1,196,11,20738
437,1,1,0,1,0,8,0,30,4416,305928,1061946,4,14,2.83764E+12,2379270375,0,324,11,25380
438,1,1,0,1,0,8,0,30,4416,305928,1061946,4,8,1.73922E+13,1.12189E+11,100,5041,11,46907
439,1,1,0,1,0,8,0,30,4416,305928,1061946,4,11,2.36963E+12,5106219048,4,625,11,21684
440,1,1,0,1,0,8,0,30,4416,305928,1061946,4,2,1.70304E+12,1164252608,169,676,11,21002
441,1,1,0,1,0,8,0,30,4416,305928,1061946,4,9,3.23172E+12,3048625000,0,484,11,22520
442,1,1,0,1,0,8,0,30,4416,305928,1061946,4,6,1.96281E+12,973242271,1369,256,11,21266
443,1,1,0,1,0,8,0,30,4416,305928,1061946,4,10,2.48586E+12,1879080904,81,676,11,22850
444,1,1,0,1,0,8,0,30,4416,305928,1061946,4,7,3.97823E+12,820025856,625,1936,11,35280
445,1,1,0,1,0,8,0,30,4416,305928,1061946,4,5,1.8431E+12,941192000,100,484,11,21101
446,1,1,0,1,0,8,0,30,4416,305928,1061946,4,1,1.65426E+12,575930368,0,484,11,18087
447,1,1,0,1,0,8,0,30,4416,305928,1061946,4,4,1.99739E+12,857375000,225,289,11,19935
448,1,0,0,1,0,6,0,29,599,5256,405,4,10,346555456,64000,64,304.9444444,11,410
449,1,0,0,1,0,6,0,29,599,5256,405,4,8,1895818681,373248,36,9,11,1081
450,1,0,0,1,0,6,0,29,599,5256,405,4,11,214915600,21952,16,4,11,630
451,1,0,0,1,0,6,0,29,599,5256,405,4,3,245329569,17576,529,4,11,399
452,1,0,0,1,0,6,0,29,599,5256,405,4,9,403809025,29791,16,49,11,641
453,1,0,0,1,0,6,0,29,599,5256,405,4,14,349615204,64000,4,9,11,1015
454,1,0,0,1,0,6,0,29,599,5256,405,4,1,161340804,12167,100,1,11,476
455,1,0,0,1,0,6,0,29,599,5256,405,4,2,220433409,5832,4,4,11,465
456,1,0,0,1,0,6,0,29,599,5256,405,4,4,261954225,6859,121,4,11,575
457,1,0,0,1,0,6,0,29,599,5256,405,4,6,271096225,54872,16,25,11,740
458,1,0,0,1,0,6,0,29,599,5256,405,4,7,617124964,21952,36,9,11,1290
459,1,0,0,1,0,6,0,29,599,5256,405,4,5,286286400,12167,256,4,11,432
460,1,0,0,1,0,6,0,29,599,5256,405,4,12,255584169,39304,144,151.9444444,11,630
461,1,0,0,1,0,6,0,29,599,5256,405,4,13,299947761,185193,9,1,11,586
462,1,0,0,0,1,13,0,20,11214,1320,3096,4,9,2064969,1,0,23.55555556,11,51.88888889
463,1,0,0,0,1,13,0,20,11214,1320,3096,4,3,1784896,0,0,32.61111111,11,59.83333333
464,1,0,0,0,1,13,0,20,11214,1320,3096,4,6,1476225,0,0,2.833333333,11,45.77777778
465,1,0,0,0,1,13,0,20,11214,1320,3096,4,11,1168561,64,0,11.33333333,11,34.77777778
466,1,0,0,0,1,13,0,20,11214,1320,3096,4,1,2114116,0,0,23.55555556,11,55.55555556
467,1,0,0,0,1,13,0,20,11214,1320,3096,4,2,3069504,0,0,7.444444444,11,14
468,1,0,0,0,1,13,0,20,11214,1320,3096,4,4,605284,8,0,5.111111111,11,47.61111111
469,1,0,0,0,1,13,0,20,11214,1320,3096,4,8,6880129,64,0,11.05555556,11,87.94444444
470,1,0,0,0,1,13,0,20,11214,1320,3096,4,5,1485961,27,0,2.833333333,11,49.44444444
471,1,0,0,0,1,13,0,20,11214,1320,3096,4,12,1580049,1,0,1.944444444,11,79.38888889
472,1,0,0,0,1,13,0,20,11214,1320,3096,4,14,1692601,27,0,12.77777778,11,36
473,1,0,0,0,1,13,0,20,11214,1320,3096,4,7,1630729,0,0,1.944444444,11,14
474,1,0,0,0,1,13,0,20,11214,1320,3096,4,13,824464,1,0,9.666666667,11,47.61111111
475,1,0,0,0,1,13,0,20,11214,1320,3096,4,10,1382976,0,0,2.666666667,11,48.22222222
476,1,0,0,0,1,20,0,3,10730,2115,6489,4,12,6651241,0,0,10.77777778,11,58.61111111
477,1,0,0,0,1,20,0,3,10730,2115,6489,4,8,93683041,27,0,1,11,36
478,1,0,0,0,1,20,0,3,10730,2115,6489,4,4,7901721,8,0,141.8333333,11,14
479,1,0,0,0,1,20,0,3,10730,2115,6489,4,5,6589489,1,0,10.77777778,11,59.83333333
480,1,0,0,0,1,20,0,3,10730,2115,6489,4,9,17556100,8,0,31,11,36
481,1,0,0,0,1,20,0,3,10730,2115,6489,4,1,9903609,1,0,140.9444444,11,114.8333333
482,1,0,0,0,1,20,0,3,10730,2115,6489,4,6,16990884,1,0,117.6666667,11,14
483,1,0,0,0,1,20,0,3,10730,2115,6489,4,13,15163236,1,0,53.72222222,11,25
484,1,0,0,0,1,20,0,3,10730,2115,6489,4,14,5080516,8,0,12.22222222,11,69
485,1,0,0,0,1,20,0,3,10730,2115,6489,4,2,9991921,8,0,136.7777778,11,116.6666667
486,1,0,0,0,1,20,0,3,10730,2115,6489,4,7,16200625,0,0,147.1666667,11,47
487,1,0,0,0,1,20,0,3,10730,2115,6489,4,11,6646084,0,0,10.77777778,11,58.61111111
488,1,0,0,0,1,20,0,3,10730,2115,6489,4,10,26894596,1,0,58.66666667,11,154.5555556
489,1,0,0,0,1,20,0,3,10730,2115,6489,4,3,12945604,8,0,13.27777778,11,78.77777778
490,1,0,0,0,1,3,0,30,2051,24357,95695,5,11,16099041924,2685619,1,841,11,2247
491,1,0,0,0,1,3,0,30,2051,24357,95695,5,10,18934035201,4741632,64,576,11,2280
492,1,0,0,0,1,3,0,30,2051,24357,95695,5,1,17187996609,1685159,0,2304,11,3622
493,1,0,0,0,1,3,0,30,2051,24357,95695,5,4,18487297024,4173281,25,841,11,3083
494,1,0,0,0,1,3,0,30,2051,24357,95695,5,2,15886333681,16581375,0,1225,11,2687
495,1,0,0,0,1,3,0,30,2051,24357,95695,5,14,17892272644,9800344,25,729,11,2885
496,1,0,0,0,1,3,0,30,2051,24357,95695,5,5,19675392361,9261000,0,484,11,3380
497,1,0,0,0,1,3,0,30,2051,24357,95695,5,8,1.31991E+11,234885113,0,3136,11,4722
498,1,0,0,0,1,3,0,30,2051,24357,95695,5,9,17764091524,3307949,0,289,11,2335
499,1,0,0,0,1,3,0,30,2051,24357,95695,5,7,38729059209,11239424,0,3136,11,6922
500,1,0,0,0,1,3,0,30,2051,24357,95695,5,13,13958477316,7529536,0,676,11,2929
501,1,0,0,0,1,3,0,30,2051,24357,95695,5,6,23143232641,9129329,0,2500,11,4051
502,1,0,0,0,1,3,0,30,2051,24357,95695,5,3,18027627289,6644672,9,2116,11,3094
503,1,0,0,0,1,3,0,30,2051,24357,95695,5,12,14706170361,14526784,144,841,11,2170
504,1,0,0,1,0,0,0,30,753,7497,42226,4,14,3204352449,456533,0,576,11,1268
505,1,0,0,1,0,0,0,30,753,7497,42226,4,2,1341537129,314432,1,9,11,333
506,1,0,0,1,0,0,0,30,753,7497,42226,4,7,2641240449,328509,16,19881,11,2412
507,1,0,0,1,0,0,0,30,753,7497,42226,4,1,1279278289,117649,0,25,11,333
508,1,0,0,1,0,0,0,30,753,7497,42226,4,6,1887728704,226981,9,49,11,355
509,1,0,0,1,0,0,0,30,753,7497,42226,4,12,5727311041,1191016,1,87025,11,7197
510,1,0,0,1,0,0,0,30,753,7497,42226,4,13,3874066564,287496,25,3721,11,1829
511,1,0,0,1,0,0,0,30,753,7497,42226,4,11,2296613929,636056,4,36,11,465
512,1,0,0,1,0,0,0,30,753,7497,42226,4,10,2263000041,1442897,16,9,11,366
513,1,0,0,1,0,0,0,30,753,7497,42226,4,8,7653975169,3511808,4,324,11,784
514,1,0,0,1,0,0,0,30,753,7497,42226,4,4,1299746704,592704,0,25,11,355
515,1,0,0,1,0,0,0,30,753,7497,42226,4,3,1382352400,421875,64,36,11,399
516,1,0,0,1,0,0,0,30,753,7497,42226,4,5,1268356996,287496,9,1,11,333
517,1,0,0,1,0,0,0,30,753,7497,42226,4,9,2686556224,912673,1,25,11,421
518,1,1,0,0,0,6,0,7,357,1152,418,4,11,136900,0,9,25,11,36
519,1,1,0,0,0,6,0,7,357,1152,418,4,4,45796,0,9,36,11,58
520,1,1,0,0,0,6,0,7,357,1152,418,4,6,59536,0,144,36,11,25
521,1,1,0,0,0,6,0,7,357,1152,418,4,8,119716,0,100,25,11,58
522,1,1,0,0,0,6,0,7,357,1152,418,4,9,207936,0,16,121,11,80
523,1,1,0,0,0,6,0,7,357,1152,418,4,1,21904,0,25,25,11,58
524,1,1,0,0,0,6,0,7,357,1152,418,4,13,3912484,0,25,16,11,25
525,1,1,0,0,0,6,0,7,357,1152,418,4,7,66564,0,4,81,11,80
526,1,1,0,0,0,6,0,7,357,1152,418,4,10,108900,0,4,4,11,14
527,1,1,0,0,0,6,0,7,357,1152,418,4,12,620944,64,25,9,11,47
528,1,1,0,0,0,6,0,7,357,1152,418,4,14,2319529,0,0,16,11,25
529,1,1,0,0,0,6,0,7,357,1152,418,4,3,15876,0,25,1,11,36
530,1,1,0,0,0,6,0,7,357,1152,418,4,5,15876,0,49,9,11,14
531,1,1,0,0,0,6,0,7,357,1152,418,4,2,51984,0,36,4,11,23.77777778
532,1,1,0,0,0,4,0,30,720,113274,94265,4,9,8110623481,357911,0,6724,11,718
533,1,1,0,0,0,4,0,30,720,113274,94265,4,10,7281891556,125000,0,7056,11,817
534,1,1,0,0,0,4,0,30,720,113274,94265,4,13,7303924369,195112,0,5476,11,751
535,1,1,0,0,0,4,0,30,720,113274,94265,4,8,11132993169,3511808,0,3481,11,1004
536,1,1,0,0,0,4,0,30,720,113274,94265,4,7,7814913604,74088,0,11664,11,1224
537,1,1,0,0,0,4,0,30,720,113274,94265,4,3,6522177600,110592,0,7225,11,993
538,1,1,0,0,0,4,0,30,720,113274,94265,4,12,7813499236,300763,0,5476,11,696
539,1,1,0,0,0,4,0,30,720,113274,94265,4,11,6914255104,132651,0,6724,11,740
540,1,1,0,0,0,4,0,30,720,113274,94265,4,5,5261906521,103823,0,5929,11,674
541,1,1,0,0,0,4,0,30,720,113274,94265,4,14,5903924569,287496,0,8100,11,938
542,1,1,0,0,0,4,0,30,720,113274,94265,4,6,6394081369,185193,0,7056,11,916
543,1,1,0,0,0,4,0,30,720,113274,94265,4,1,6683880025,205379,0,8281,11,1070
544,1,1,0,0,0,4,0,30,720,113274,94265,4,4,6146403201,205379,121,7921,11,927
545,1,1,0,0,0,4,0,30,720,113274,94265,4,2,7165283904,125000,0,5184,11,1070
546,1,0,0,0,1,15,0,30,3734,6093,25820,4,3,166513216,3375,0,2022.666667,11,113
547,1,0,0,0,1,15,0,30,3734,6093,25820,4,4,200902276,1728,0,223.5555556,11,135
548,1,0,0,0,1,15,0,30,3734,6093,25820,4,13,164301124,9261,0,2018.888889,11,69
549,1,0,0,0,1,15,0,30,3734,6093,25820,4,11,119661721,5832,0,1,11,80
550,1,0,0,0,1,15,0,30,3734,6093,25820,4,10,220641316,13824,0,1,11,135
551,1,0,0,0,1,15,0,30,3734,6093,25820,4,5,137428729,6859,0,415.6666667,11,69
552,1,0,0,0,1,15,0,30,3734,6093,25820,4,6,180714249,10648,0,459.7777778,11,47
553,1,0,0,0,1,15,0,30,3734,6093,25820,4,14,185041609,1331,0,255.9444444,11,69
554,1,0,0,0,1,15,0,30,3734,6093,25820,4,12,145564225,2744,0,211.4444444,11,91
555,1,0,0,0,1,15,0,30,3734,6093,25820,4,9,253860489,12167,0,1,11,80
556,1,0,0,0,1,15,0,30,3734,6093,25820,4,2,169364196,10648,0,1572,11,102
557,1,0,0,0,1,15,0,30,3734,6093,25820,4,8,783384121,125000,0,2657,11,91
558,1,0,0,0,1,15,0,30,3734,6093,25820,4,7,243703321,2744,0,42.16666667,11,157
559,1,0,0,0,1,15,0,30,3734,6093,25820,4,1,198330889,3375,0,379.1111111,11,47
560,1,0,0,0,1,15,0,22,5747,2688,9024,4,7,37564641,2744,0,1,11,80
561,1,0,0,0,1,15,0,22,5747,2688,9024,4,13,28132416,1331,16,1,11,14
562,1,0,0,0,1,15,0,22,5747,2688,9024,4,1,13972644,216,0,29.22222222,11,69
563,1,0,0,0,1,15,0,22,5747,2688,9024,4,8,97594641,13824,0,384.7222222,11,69
564,1,0,0,0,1,15,0,22,5747,2688,9024,4,14,33431524,729,0,99.5,11,36
565,1,0,0,0,1,15,0,22,5747,2688,9024,4,3,16826404,1331,0,116.5,11,113.6111111
566,1,0,0,0,1,15,0,22,5747,2688,9024,4,11,22733824,343,1,1,11,58
567,1,0,0,0,1,15,0,22,5747,2688,9024,4,6,39150049,3375,1,4,11,146
568,1,0,0,0,1,15,0,22,5747,2688,9024,4,9,23261329,1331,0,169.9444444,11,36
569,1,0,0,0,1,15,0,22,5747,2688,9024,4,10,25938649,216,4,1,11,190
570,1,0,0,0,1,15,0,22,5747,2688,9024,4,2,20729809,1728,0,135.7777778,11,58
571,1,0,0,0,1,15,0,22,5747,2688,9024,4,4,19342404,1331,49,1,11,149.6666667
