shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs
23576085,0,0,0,0,9,0,1,533,1218,418,4,0,0.96
23705325,0,0,0,0,8,0,2,280,993,405,5,0,0.96
23775345,0,0,0,0,20,0,1,247,999,405,4.631578947,0,0.95
23825250,0,0,0,0,6,0,1,269,1056,405,4.909774436,0,0.95
23873535,0,0,0,0,16,1,1,269,1086,405,4.552631579,0,0.91
23933970,0,0,0,0,20,0,1,247,978,405,4.635338346,0,0.93
24015375,0,0,0,0,8,0,2,258,1041,405,5,0,0.93
24128100,0,0,0,0,8,0,11,489,1392,1367,4,0,0.72
24144120,0,0,0,0,20,0,1,247,1110,405,3.857142857,0,0.93
24151635,0,0,0,0,6,0,3,357,5106,1627,4,0,0.83
24245955,0,0,0,0,8,0,5,874,4449,1523,4,0,0.86
24258510,0,0,0,0,20,0,1,280,1044,405,4.834586466,0,0.93
24274755,0,0,0,0,8,0,1,467,1020,405,4.684210526,0,0.97
24319665,0,0,0,0,9,0,1,621,1257,405,3,0,0.93
24333345,0,0,0,0,6,0,4,368,1161,405,4,0,0.94
24370290,0,0,0,0,20,0,1,247,1011,405,0,0,0.93
24391485,0,0,0,0,8,0,1,709,1617,457,3,0,0.94
24518610,0,0,0,0,0,0,1,258,1020,405,5,0,0.87
24563475,0,0,0,0,8,0,1,313,1011,405,5,0,0.97
24632055,0,0,0,0,0,0,20,313,1677,7698,4,1,0.91
24720300,0,0,0,0,9,0,1,258,1011,457,5,0,0.95
24853320,0,0,0,0,20,0,1,247,1011,405,3.812030075,0,0.93
24892335,0,0,0,0,8,0,3,258,1077,405,5,0,0.95
24955020,0,0,0,0,5,0,2,247,1212,912,4,0,0.94
25113735,0,0,0,0,3,0,7,390,1098,1328,4,0,0.77
25205580,0,0,0,0,20,0,1,247,1101,405,0,0,0.93
25214670,0,0,0,0,6,0,1,313,1365,405,3,0,0.88
25284645,0,0,0,0,6,0,3,511,996,405,4,0,0.94
25359660,0,0,0,0,9,0,2,247,1278,405,3,0,0.91
25366365,0,0,0,0,20,0,1,247,1134,405,0,0,0.93
25606035,0,0,0,0,1,0,6,368,1188,574,4,0,0.92
25652430,0,0,0,0,3,0,4,467,1266,535,4,0,0.94
25751430,0,0,0,0,7,0,1,269,1140,405,5,0,0.95
25778520,0,0,0,0,6,0,17,324,1368,4162,4,1,0.85
25815825,0,0,0,0,6,0,8,698,11349,808,4,0,0.95
25920000,0,0,0,0,3,0,2,280,1008,405,5,0,0.96
25945200,0,0,0,0,20,0,1,247,1110,405,4.109022556,0,0.93
26128755,0,0,0,0,8,0,1,269,1122,405,4.770676692,0,0.95
26135100,0,0,0,0,0,0,1,280,1038,405,3,0,0.82
26136315,0,0,0,0,6,0,1,280,993,405,4.255639098,0,0.92
26147295,0,0,0,0,8,0,1,401,1641,678,4,0,0.95
26151660,0,0,0,0,20,0,1,258,1071,405,0,0,0.93
26203680,0,0,0,0,9,0,2,588,1359,587,5,0,0.96
26218845,0,0,0,0,9,0,2,555,2649,613,4,0,0.85
26257815,0,0,0,0,8,0,1,291,1098,405,5,0,0.94
26272980,0,0,0,0,8,0,6,544,6039,2225,4,0,0.84
26287020,0,0,1,0,6,0,26,500,1761,9895,4,1,0.84
26314830,0,0,0,0,8,0,2,918,4059,405,4,0,0.86
26350830,0,0,0,0,8,0,4,456,1095,496,4,0,0.95
26389935,0,0,0,0,8,0,1,357,1050,405,4.718045113,0,0.96
26399790,0,0,0,0,1,0,2,258,1101,561,5,0,0.86
26559810,0,0,0,0,9,0,1,863,1128,535,5,0,0.77
26599680,0,0,0,0,0,1,2,247,1053,405,5,0,0.9
26646300,1,0,0,0,8,0,19,2755,26190,2979,4,0,0.8
26721225,0,0,0,0,20,0,2,280,1017,405,5,0,0.94
26724870,0,0,0,0,20,0,1,247,984,405,5,0,0.94
26833995,0,0,0,0,0,0,8,665,1092,418,5,0,0.98
26844345,0,0,0,0,16,0,3,709,1512,431,0,0,0.9
26873145,0,0,0,0,6,0,3,456,1899,1276,3,0,0.81
26923365,0,0,0,0,8,0,1,390,1170,470,4,0,0.94
26946855,0,0,0,0,20,0,1,258,1005,405,4.65037594,0,0.95
27002205,0,0,0,0,8,0,1,269,993,405,4.736842105,0,0.96
27005535,0,0,0,0,16,0,1,258,1329,405,1,0,0.88
27043200,0,0,0,0,3,0,2,346,999,535,4,0,0.95
27277695,0,0,0,0,8,0,3,401,1035,405,4.845864662,0,0.94
27288495,0,0,0,0,20,0,1,247,1086,405,0,0,0.93
27333495,0,0,0,0,8,0,10,412,1071,405,4,0,0.93
27418050,0,0,0,0,6,0,11,522,1200,912,5,0,0.96
27516555,0,0,0,0,3,0,1,269,1161,665,4,0,0.92
27572715,0,0,0,0,20,0,24,511,11586,1107,4,0,0.88
27607185,0,0,0,0,0,0,2,324,1134,405,4.586466165,0,0.9
27796905,0,0,0,0,8,0,1,335,1056,405,5,0,0.95
27872640,0,0,0,0,20,0,4,247,990,405,4.642857143,0,0.94
27970560,0,0,0,0,5,0,2,258,1479,600,5,0,0.91
28005840,0,0,0,0,8,0,1,390,1335,1094,4,0,0.88
28024425,0,0,0,0,8,0,30,335,2694,2667,5,1,0.75
28194165,0,0,0,0,20,0,6,269,1221,743,5,0,0.9
28274220,0,0,0,0,3,0,11,742,7212,2082,4,0,0.82
28407825,0,0,0,0,5,0,1,379,1164,405,2,0,0.94
28431000,0,0,0,0,3,0,4,258,978,405,5,0,0.96
28459260,0,0,0,0,20,0,1,247,1044,405,0,0,0.92
28562670,0,0,0,0,9,0,3,258,1017,405,2,0,0.96
28591515,0,0,0,0,3,0,3,302,1017,678,3,0,0.91
28645290,0,0,0,0,20,0,1,269,1014,600,5,0,0.93
28647090,0,0,0,0,8,0,1,280,1014,405,5,0,0.96
28694565,0,0,0,0,1,0,16,544,1206,1055,5,0,0.86
28739340,0,0,0,0,6,0,4,379,1014,405,5,0,0.97
28745235,0,0,0,0,7,0,1,313,4209,535,4,0,0.91
28786905,0,0,0,0,8,0,1,599,1494,457,4,0,0.98
28860255,0,0,0,0,8,0,6,478,1026,782,5,0,0.94
28865160,0,0,0,0,13,0,14,3008,8340,613,4,0,0.74
28885185,0,0,0,0,7,0,5,302,1116,873,4,0,0.93
28912995,0,0,0,0,3,0,2,313,990,405,5,0,0.97
28923525,0,0,0,0,20,0,1,247,999,405,4.639097744,0,0.95
28935765,0,0,0,0,6,0,28,335,2094,6294,5,1,0.89
28940130,0,0,0,0,20,0,1,247,1050,405,4.221804511,0,0.93
29145960,0,0,0,0,8,0,1,280,1044,405,4.661654135,0,0.93
29213280,0,0,0,0,20,0,2,324,1122,405,0,0,0.93
29358900,0,0,0,0,8,0,1,280,993,405,4.503759398,0,0.96
29372130,0,0,0,0,0,0,5,313,1503,405,5,0,0.88
29399400,0,0,0,0,1,0,11,511,1029,639,5,0,0.91
29513745,0,0,0,0,3,0,1,291,987,431,5,0,0.96
29519325,0,0,0,0,20,1,1,247,1071,405,5,0,0.91
29607570,0,0,0,0,9,0,2,599,2067,431,3,0,0.84
29634750,0,0,0,0,0,0,1,478,1446,587,5,0,0.89
29669085,0,0,0,0,8,0,1,302,1197,431,5,0,0.94
29716695,0,0,0,0,6,0,1,324,1323,405,0,0,0.87
29761875,0,0,0,0,8,0,3,247,1578,405,0,0,0.9
29794005,0,0,0,0,16,0,9,1787,33315,3863,5,0,0.75
29840580,0,0,0,0,6,0,1,654,1515,756,4,0,0.99
29902995,0,0,0,0,8,0,5,280,1062,405,4,0,0.91
29999475,0,0,0,0,3,0,1,258,1233,405,5,0,0.95
30054195,0,0,0,0,13,0,1,269,996,405,5,0,0.99
30231585,0,0,0,0,3,0,8,313,1155,405,5,0,1
30249225,0,0,0,0,8,0,11,258,1761,405,5,0,0.8
30267090,0,0,0,0,0,0,3,632,1287,990,4,0,0.84
30384945,0,0,0,0,3,1,2,291,996,405,5,0,0.98
30412800,0,0,0,0,3,0,1,291,1155,1276,5,0,0.76
30424050,0,0,0,0,9,0,2,269,1023,665,5,0,0.93
30446415,0,0,0,0,3,0,2,489,1044,717,5,0,0.93
30467250,0,0,0,0,6,0,22,1314,2943,3603,4,1,0.75
30488625,0,0,0,0,9,0,1,269,987,405,4.830827068,0,0.96
30496410,0,0,0,0,19,0,1,280,990,405,4.864661654,0,0.94
30548655,0,0,0,0,6,0,1,522,1218,496,4,0,0.94
30654360,0,0,0,0,5,0,3,665,996,405,4.657894737,0,0.97
30705255,0,0,0,0,20,0,1,247,999,405,4.676691729,0,0.95
30751560,0,0,0,0,17,0,1,247,1008,405,5,0,0.95
30863655,0,0,0,0,20,1,1,247,1023,405,4.22556391,0,0.89
30889845,0,0,0,0,20,0,1,247,1077,405,0,0,0.93
30961710,0,0,0,0,16,0,2,412,1095,405,5,0,0.95
30997665,0,0,0,0,20,0,2,280,1107,405,4.37593985,0,0.92
31057065,0,0,0,0,20,0,12,258,1074,405,5,0,0.96
31089375,0,0,0,0,7,0,1,3360,81138,7880,4,0,0.86
31121190,0,0,0,0,8,0,3,280,1287,457,5,0,0.87
31138740,0,0,0,0,9,0,1,368,1869,405,4,0,0.81
31194405,0,0,0,0,8,0,1,269,1113,405,5,0,0.95
31227255,0,0,0,0,8,0,1,577,1389,899,4,0,0.98
31277025,0,0,0,0,3,0,1,423,1104,652,5,0,0.94
31518180,0,0,0,0,8,0,1,621,1260,600,5,0,0.9
31610790,0,0,0,0,0,0,1,401,1068,405,4.759398496,0,0.91
31636890,0,0,0,0,20,0,1,247,1104,405,3.958646617,0,0.93
31660785,0,0,0,0,6,0,2,390,1065,600,3,0,0.94
31813335,0,0,0,0,6,0,2,357,1035,405,5,0,0.95
31821930,0,0,0,0,20,0,1,313,1074,457,5,0,0.93
31832190,0,0,0,0,4,0,1,247,1035,405,5,0,0.96
31960350,0,0,0,0,20,0,11,280,1329,405,5,0,0.9
31991850,0,0,1,0,1,0,19,1215,4434,19177,5,1,0.83
32113530,0,0,0,0,8,0,6,324,1095,613,5,0,0.96
32131080,0,0,0,0,1,0,1,302,1107,483,5,0,0.88
32376195,0,0,0,0,9,0,3,500,5337,470,3,0,0.92
32387265,0,0,0,0,6,0,7,445,1089,405,5,0,0.99
32467770,0,0,0,0,1,0,18,423,1077,613,5,0,0.9
32519070,0,0,0,0,8,0,9,3316,9690,2160,3,0,0.82
32569110,0,0,0,0,3,0,1,764,1569,860,5,0,0.87
32664150,0,0,0,0,20,0,2,247,987,405,4.233082707,0,0.92
32680305,0,0,0,0,20,0,7,324,1002,405,4.77443609,0,0.95
32754960,0,0,0,0,6,0,29,830,1887,1991,5,1,0.72
32845905,0,0,0,0,8,0,2,313,1011,405,4,0,0.97
32870160,0,0,0,0,8,0,1,500,1134,405,4,0,0.96
32957730,0,0,1,0,5,0,26,555,3024,10610,4,1,0.77
33072615,0,0,0,0,20,0,1,247,1062,405,4.466165414,0,0.93
33077430,0,0,0,0,1,0,2,390,1026,405,5,0,0.9
33083640,0,0,0,0,8,0,2,621,1029,652,4,0,0.94
33122970,0,0,0,0,6,0,1,258,987,405,4.80075188,0,0.95
33126930,0,0,0,0,6,0,1,324,1014,405,4.830827068,0,0.96
33164190,0,0,0,0,14,0,1,258,1284,405,4.018796992,0,0.92
33169590,0,0,0,0,0,0,20,467,6351,21387,4,1,0.77
33204780,0,0,0,0,14,0,1,269,987,405,1,0,0.97
33225210,0,0,0,0,8,0,3,291,996,405,4.793233083,0,0.96
33467310,0,0,0,0,0,0,20,324,987,496,5,0,0.84
33491070,0,0,0,0,20,0,1,247,993,405,4.270676692,0,0.92
33626655,0,0,0,0,0,0,11,632,1152,1419,4,0,0.71
33654375,0,0,0,0,8,0,1,984,1446,405,1,0,0.72
33661440,0,0,0,0,6,0,2,269,1086,405,4.627819549,0,0.97
33730020,0,0,0,0,20,0,1,280,1065,405,4.379699248,0,0.92
33814665,0,0,0,0,5,0,1,269,1248,405,0,0,0.89
33820560,0,0,0,0,3,0,15,313,1164,405,5,0,0.96
33903270,0,0,0,0,8,0,1,280,1017,418,4,0,0.94
33965010,0,0,0,0,8,0,4,588,1104,405,5,0,0.95
34047585,0,0,0,0,6,0,6,456,1230,977,5,0,0.94
34170165,0,0,0,0,0,0,22,401,1686,912,5,0,0.81
34209630,0,0,0,0,20,0,1,247,1161,405,3.92481203,0,0.92
34235325,0,0,0,0,20,0,2,247,1173,405,3.657894737,0,0.92
34452270,0,0,0,0,8,0,4,302,1071,405,4,0,0.92
34496100,0,0,0,0,14,0,9,412,1647,990,4,0,0.93
34770375,0,0,0,0,8,0,2,324,981,405,4.808270677,0,0.96
34815465,0,0,0,0,9,0,29,489,1167,15589,5,1,0.79
34831260,0,0,0,0,5,0,3,335,987,418,2,0,0.93
35009505,0,0,0,0,6,0,21,291,1056,405,4,0,0.86
35050275,0,0,0,0,8,0,2,335,1158,405,4,0,0.94
35101350,0,0,0,0,20,0,1,247,978,405,4.631578947,0,0.93
35276805,0,0,0,0,0,0,1,434,1002,483,5,0,0.88
35338680,0,0,0,0,1,0,10,456,1023,847,5,0,0.92
35354745,0,0,0,0,3,0,1,324,2484,431,3,0,0.75
35370810,0,0,0,0,0,0,4,390,1086,548,3,0,0.88
35436150,0,0,0,0,6,0,1,258,984,418,4.785714286,0,0.94
35488890,0,0,1,0,0,0,30,1259,13725,60465,4,1,0.94
35538345,0,0,0,0,8,1,7,423,1308,405,5,0,0.9
35595180,0,0,0,0,20,0,5,698,6900,1146,4,0,0.85
35601300,0,0,0,0,8,0,1,830,1059,665,4,0,0.83
35665155,0,0,0,0,14,0,1,269,1002,405,4.898496241,0,1
35707455,0,0,0,0,3,0,2,335,1002,483,4,0,0.94
35827155,0,0,0,0,20,1,2,247,984,405,3.988721805,0,0.89
35945055,0,0,0,0,9,0,1,280,1335,613,4,0,0.92
35949330,1,0,0,0,7,0,28,544,2373,33282,4,1,0.93
35955000,0,0,0,0,3,0,1,302,999,470,5,0,0.93
36071145,0,0,0,0,0,0,2,368,1236,847,5,0,0.83
36095490,0,0,0,0,5,0,1,313,1245,405,4,0,0.93
36158175,0,0,0,0,8,0,1,280,1098,405,4.665413534,0,0.94
36172440,0,0,0,0,8,0,2,478,1146,405,4,0,0.95
36185400,0,0,0,0,6,0,1,335,1137,405,5,0,0.97
36202095,0,0,0,0,20,0,6,280,1182,912,4,0,0.91
36428355,0,0,0,0,20,0,1,247,1146,405,2.334586466,0,0.92
36456435,0,0,0,0,6,0,3,324,1035,405,4.812030075,0,0.96
36469260,0,0,0,0,8,0,1,269,1032,405,5,0,0.93
36474435,0,0,0,0,20,1,1,247,1005,405,3.860902256,0,0.9
36493065,0,0,0,0,20,0,2,324,1074,483,4,0,0.93
36625455,0,0,0,0,0,0,1,412,1053,522,5,0,0.89
36644445,0,0,0,0,6,0,1,687,1938,3733,5,1,0.75
36709245,0,0,0,0,0,0,1,258,1146,405,3.669172932,0,0.85
36756720,0,0,0,0,7,0,1,280,993,405,4.706766917,0,0.96
36772965,0,0,0,0,20,0,1,247,990,405,0,0,0.92
36804060,0,0,0,0,9,0,1,423,1023,457,5,0,0.94
36811125,0,0,0,0,8,0,11,346,7017,2264,4,0,0.75
36914220,0,0,0,0,8,0,1,269,1002,405,4.954887218,0,0.96
36967275,0,0,0,0,0,0,19,841,1899,6580,4,1,0.87
36994770,0,0,0,0,6,0,14,588,1428,769,5,0,0.92
36996030,0,0,0,0,8,0,1,258,975,405,4.601503759,0,0.95
37039365,0,0,0,0,16,0,1,357,1188,535,2,0,0.92
37056915,0,0,0,0,0,0,1,258,1005,405,4.936090226,0,0.87
37093140,0,0,0,0,3,0,1,467,2163,678,4,0,0.85
37130760,0,0,0,0,6,0,22,797,1797,405,5,0,0.72
37132335,0,0,0,0,8,0,1,533,1344,444,1,0,0.95
37163970,0,0,0,0,20,0,2,247,999,405,4.439849624,0,0.93
37176165,0,0,0,0,7,0,1,258,1014,405,4.703007519,0,0.96
37183185,0,0,0,0,0,0,8,368,1437,561,4,0,0.91
37219545,0,0,0,0,1,0,28,1523,2076,9258,4,1,0.81
37241010,0,0,0,0,20,0,1,269,1110,405,4.92481203,0,0.95
37286370,0,0,0,0,1,0,1,313,1080,405,4.77443609,0,0.9
37312785,0,0,0,0,20,0,1,368,1566,535,4,0,0.9
37438605,0,0,0,0,20,0,1,247,1023,405,3.330827068,0,0.92
37484955,0,0,0,0,7,1,1,269,1002,405,4.834586466,0,0.99
37572435,0,0,0,0,20,0,1,247,1221,405,4.921052632,0,0.93
37648395,0,0,0,0,8,0,1,269,1191,418,3,0,0.93
37673100,0,0,0,0,8,0,1,610,12861,470,4,0,0.92
37753605,0,0,0,0,6,0,6,423,999,444,5,0,0.97
37805220,0,0,0,0,6,0,1,269,987,405,4.804511278,0,0.95
37878435,0,0,0,0,20,0,1,247,1023,405,2.962406015,0,0.92
37916505,0,0,0,0,8,0,2,357,1236,405,5,0,0.95
37962405,0,0,0,0,8,0,2,599,1050,405,5,0,0.96
37968435,0,0,0,0,0,0,30,1391,3096,8946,4,1,0.84
38002095,0,0,0,0,20,0,1,247,1080,405,2.744360902,0,0.93
38013075,0,0,0,0,20,0,1,247,1197,405,0,0,0.92
38039535,0,0,0,0,4,0,6,379,1182,1120,4,0,0.95
38062980,0,0,0,0,6,0,1,269,1041,405,5,0,0.94
38126880,0,0,0,0,6,0,1,445,1008,405,4.642857143,0,0.97
38216250,0,0,0,0,0,0,1,258,1089,405,4.669172932,0,0.88
38226150,0,0,0,0,8,0,1,324,1077,405,4.733082707,0,0.96
38283390,0,0,0,0,20,0,1,269,1092,405,4.037593985,0,0.93
38286495,0,0,0,0,8,0,1,269,978,405,5,0,0.95
38295180,0,0,0,0,8,0,1,291,1110,405,4.537593985,0,0.94
38348820,0,0,0,0,6,0,1,379,11043,405,4,0,0.87
38390490,0,0,0,0,16,0,1,445,1311,431,3,0,0.86
38458575,0,0,0,0,20,0,1,247,1041,405,3.439849624,0,0.92
38518785,1,0,1,0,1,0,30,7210,286476,204999,4,1,0.84
38549070,0,0,0,0,1,0,4,445,996,457,4,0,0.86
38560140,0,0,1,0,8,0,23,5032,29679,11949,4,0,0.74
38575080,0,0,0,0,14,0,2,434,1152,561,5,0,0.97
38631555,0,0,0,0,8,0,2,258,2727,405,3,0,0.79
38632185,0,0,0,0,9,0,30,1424,22356,46165,4,1,0.89
38650545,0,0,0,0,6,0,4,434,1044,405,5,0,0.97
38659905,0,0,0,0,5,0,2,280,1017,405,5,0,0.94
38709315,0,0,0,0,20,0,2,247,996,405,4.101503759,0,0.93
38737260,0,0,0,0,8,0,7,489,3387,769,5,0,0.87
38741670,0,0,0,0,20,0,29,302,1746,2498,5,1,0.79
38762010,0,0,0,0,9,1,3,313,1011,405,4.84962406,0,0.99
38781360,0,0,0,0,0,0,4,258,1023,405,4.766917293,0,0.89
38859615,0,0,0,0,8,0,1,258,1041,405,4.842105263,0,0.93
38868750,0,0,0,0,8,0,3,258,1140,405,4,0,0.93
38876085,0,0,0,0,7,0,1,786,1218,457,1,0,0.89
38907810,0,0,0,0,20,0,1,258,987,405,4.80075188,0,0.94
38950110,0,0,0,0,20,0,1,247,1068,405,4.281954887,0,0.93
38955375,0,0,0,0,6,0,2,258,1011,405,4.812030075,0,0.95
38984490,0,0,0,0,4,0,26,324,1560,7815,4,1,0.89
39015450,0,0,0,0,20,0,1,247,1047,405,3.191729323,0,0.92
39047670,0,0,0,0,9,0,2,291,1245,405,5,0,0.94
39055365,0,0,0,0,1,1,4,269,1056,405,4.947368421,0,0.93
39060990,0,0,0,0,8,0,1,357,1113,405,5,0,0.96
39063105,0,0,0,0,1,0,1,269,1098,405,4.522556391,0,0.9
39084480,0,0,0,0,9,0,2,698,2487,990,4,0,0.86
39167280,0,0,0,0,20,0,1,247,1011,405,3.657894737,0,0.93
39222360,0,0,0,0,20,0,1,247,1065,405,4.203007519,0,0.93
39231090,0,0,0,0,20,1,1,247,1005,405,3.142857143,0,0.9
39296880,0,0,0,0,3,0,11,346,1050,405,5,0,1
39368295,0,0,0,0,8,0,2,313,1050,457,4,0,0.95
39488175,0,0,0,0,8,0,2,346,1374,1081,4,0,0.89
39540015,0,0,0,0,8,0,1,280,1080,405,4.045112782,0,0.93
39547350,0,0,0,0,10,0,4,456,1086,808,4,0,0.97
39570885,0,0,0,0,9,0,1,258,1116,418,5,0,0.96
39605490,0,0,0,0,20,0,1,247,1008,405,4.54887218,0,0.95
39620790,0,0,0,0,20,0,1,247,1026,405,3.770676692,0,0.93
39628665,0,0,0,0,8,0,7,566,1260,470,5,0,0.89
39645090,0,0,0,0,6,0,1,324,1332,405,4.060150376,0,0.88
39664350,0,0,0,0,1,0,1,291,1014,405,4.879699248,0,0.88
39713895,0,0,0,0,20,0,1,247,1068,405,3.887218045,0,0.93
39778515,0,0,0,0,1,0,2,423,5205,990,4,0,0.87
39801555,0,0,1,0,1,0,14,412,3180,8816,5,1,0.79
39814245,0,0,0,0,8,0,1,313,978,405,4.87593985,0,0.95
39819465,0,0,0,0,3,0,18,412,1557,2862,5,1,0.9
39826755,0,0,0,0,9,0,1,478,1380,691,4,0,0.97
39836925,0,0,0,0,9,0,4,423,1083,405,5,0,0.97
39969225,0,0,0,0,3,0,7,313,1446,405,5,0,0.93
40007745,0,0,0,0,8,0,2,280,1011,405,4.785714286,0,0.96
40014675,0,0,0,0,20,0,1,247,975,405,4.672932331,0,0.92
40069125,0,0,0,0,9,0,3,258,1410,405,5,0,0.91
40087395,0,0,0,0,9,0,1,863,2100,1081,4,0,0.73
40129695,0,0,0,0,20,0,2,247,1044,405,2.187969925,0,0.92
40131945,0,0,0,0,2,1,1,258,1005,405,4.966165414,0,0.94
40133610,0,0,0,0,0,0,1,269,1026,405,4.947368421,0,0.87
40157460,0,0,0,0,6,0,3,269,978,405,4.770676692,0,0.95
40174110,0,0,0,0,1,0,3,313,1014,405,5,0,0.9
40185810,0,0,0,0,9,0,1,291,981,405,4.556390977,0,0.95
40283730,0,0,0,0,6,0,2,269,1047,405,4.755639098,0,0.95
40332195,0,0,0,0,14,0,1,313,2214,405,5,0,0.86
40375395,0,0,0,0,1,0,4,258,1053,405,5,0,0.91
40422915,0,0,0,0,7,0,4,390,1215,405,2,0,0.93
40551930,0,0,0,0,5,0,4,280,1023,405,5,0,0.95
40638195,0,0,0,0,20,0,1,346,1122,600,5,0,0.93
40663935,0,0,0,0,8,0,6,588,1608,1081,4,0,0.9
40788765,0,0,0,0,0,0,30,1072,15630,54784,4,1,0.94
40802130,0,0,0,0,8,0,6,302,1008,405,5,0,0.96
40848435,0,0,0,0,14,0,1,390,1041,405,5,0,0.98
40878765,0,0,0,0,7,1,5,258,1029,405,4.857142857,0,0.99
40882950,0,0,0,0,0,0,1,841,1620,574,4,0,0.87
40935285,0,0,0,0,0,0,9,324,1032,405,4.842105263,0,0.94
40941225,0,0,0,0,8,0,5,599,1254,405,4,0,0.89
40971060,0,0,0,0,8,0,1,335,1329,587,4,0,0.92
41024970,0,0,0,0,5,0,15,1688,2457,7932,4,1,0.85
41081985,0,0,0,0,8,0,1,368,993,405,5,0,0.97
41082795,0,0,0,0,8,1,3,313,984,405,4.853383459,0,0.97
41175630,0,0,0,0,6,0,3,401,1284,405,5,0,0.92
41219640,0,0,0,0,6,0,25,313,1143,2420,4,1,0.78
41251095,0,0,0,0,6,0,1,258,1032,405,4.428571429,0,0.9
41256450,0,0,0,0,16,0,1,313,1041,444,5,0,0.93
41269905,0,0,0,0,8,0,1,269,1083,405,4.755639098,0,0.95
41272200,0,0,0,0,3,0,22,280,1011,405,5,0,0.84
41385735,0,0,0,0,6,0,2,291,1149,405,4.30075188,0,0.91
41391180,0,0,0,0,20,0,10,401,1002,1263,4,0,0.76
41642595,0,0,0,0,9,0,3,434,1254,1458,4,0,0.71
41670270,0,0,0,0,16,0,1,258,972,405,4.992481203,0,0.93
41750775,0,0,0,0,19,0,9,445,1491,4591,5,1,0.76
41798880,0,0,0,0,3,0,1,247,1041,405,5,0,0.95
41810445,0,0,0,0,20,0,1,247,978,405,4.345864662,0,0.9
41822820,0,0,0,0,6,0,2,247,1134,405,4.447368421,0,0.93
41828445,0,0,0,0,20,0,1,346,1032,405,4.740601504,0,0.94
41881950,0,0,0,0,1,0,1,390,1317,470,4,0,0.82
41971320,0,0,0,0,20,0,1,258,1053,405,4.026315789,0,0.93
42026445,0,0,0,0,8,0,4,478,1047,405,5,0,0.94
42032925,1,0,0,0,0,0,30,3888,15168,14861,4,1,0.79
42133365,0,0,0,0,9,0,2,258,1002,405,4.857142857,0,0.97
42245010,0,0,0,0,20,0,1,247,1017,405,3.180451128,0,0.93
42253155,0,0,0,0,8,0,1,258,1065,431,4.894736842,0,0.94
42426045,0,0,0,0,20,0,1,247,1047,405,2.687969925,0,0.92
42508530,0,0,0,0,20,1,1,247,975,405,4.496240602,0,0.87
42515640,0,0,0,0,8,0,11,401,1110,405,4,0,0.94
42712560,0,0,0,0,1,1,5,335,1098,405,5,0,0.95
42806520,0,0,0,0,3,0,2,258,1134,1224,5,0,0.8
42814800,0,0,0,0,9,0,2,291,1071,418,5,0,0.94
42969195,0,0,0,0,8,0,1,258,1275,405,5,0,0.9
42990750,0,0,0,0,18,0,3,258,1056,405,4.45112782,0,0.93
43092630,0,0,0,0,1,0,1,247,1191,405,5,0,0.91
43095465,0,0,0,0,6,0,1,269,1476,977,5,0,0.92
43195635,0,0,0,0,6,0,2,434,1047,652,5,0,0.95
43248465,0,0,0,0,8,0,10,368,1365,522,5,0,0.93
43334370,0,0,0,0,8,0,6,1160,7881,4565,4,0,0.76
43464375,0,0,0,0,20,0,2,247,1005,405,0,0,0.93
43545870,0,0,0,0,20,0,12,368,1161,405,5,0,0.95
43551900,0,0,0,0,1,0,1,291,1014,405,4.808270677,0,0.88
43579395,0,0,0,0,8,0,1,269,1068,405,5,0,0.94
43591275,0,0,0,0,5,0,2,258,1140,405,4.492481203,0,0.93
43692300,0,0,0,0,20,0,1,247,1278,405,4.263157895,0,0.88
43736310,0,0,0,0,0,0,8,918,1047,405,5,0,0.79
43777215,0,0,0,0,20,0,1,269,975,405,3.838345865,0,0.9
43802865,0,0,0,0,9,0,16,335,1029,2212,5,1,0.77
43807770,0,0,0,0,16,0,1,346,1059,405,4.759398496,0,0.95
43849080,0,0,0,0,8,0,2,654,9192,3798,4,0,0.77
43907625,0,0,0,0,6,0,2,313,1257,418,3,0,0.88
43917795,0,0,0,0,6,0,1,258,1017,405,4.703007519,0,0.95
43923870,0,0,0,0,13,0,9,247,1107,405,5,0,0.97
43946640,0,0,0,0,8,0,5,269,3006,405,4,0,0.79
43950645,0,0,0,0,1,0,1,324,1143,418,4,0,0.86
43972335,0,0,0,0,0,0,28,2084,15918,11572,4,1,0.72
43975260,0,0,0,0,20,0,1,247,996,405,4.157894737,0,0.93
44022195,0,0,0,0,0,0,1,280,1122,444,5,0,0.88
44086725,0,0,0,0,20,0,1,247,1455,405,0,0,0.89
44108100,0,0,0,0,9,0,1,280,1440,405,4.533834586,0,0.91
44121285,0,0,0,0,8,0,7,280,1008,405,4,0,0.95
44202825,0,0,0,0,8,0,1,247,1095,405,5,0,0.95
44218080,0,0,0,0,20,0,1,247,1362,405,4,0,0.89
44284365,0,0,0,0,20,0,1,247,1299,405,4.439849624,0,0.88
44319915,0,0,0,0,0,0,1,269,1659,405,4.033834586,0,0.83
44411895,0,0,0,0,8,0,3,291,3759,405,4,0,0.88
44470485,0,0,0,0,8,0,3,346,987,405,5,0,0.97
44483175,0,0,0,0,14,0,1,258,993,405,4.255639098,0,0.97
